,Tweet Content,User Name,Tweet Id,HashTags,CreatedAt,Retweet Count,Favourite Count,Image URL,Embedded URL
10,Real-time behavioural analysis using #ArtificialIntelligence 👉 https://t.co/bJDUA4K7x8 @UniBonn #Neuroscience #ClassicalConditioning https://t.co/BnnRFoP8z1,ResearchGermany,1363274747241455622,"['ArtificialIntelligence', 'Neuroscience', 'ClassicalConditioning']",2021-02-20 23:50:02+08:00,6,8,['http://pbs.twimg.com/media/EutTKDqXAAIsGu9.jpg'],"['https://t.co/bJDUA4K7x8', 'https://t.co/BnnRFoP8z1']"
11,"Machine Learning For Absolute Beginners: A Plain English Introduction

Link - https://t.co/3vAZLZC99Y

#MachineLearning #100DaysOfCode #CodeNewbies #WomenWhoCode #DEVCommunity #DevOps #SoftwareEngineering #DeepLearning #DataScience #ArtificialIntelligence #programming",rasangarocks,1364103192217219073,"['MachineLearning', '100DaysOfCode', 'CodeNewbies', 'WomenWhoCode', 'DEVCommunity', 'DevOps', 'SoftwareEngineering', 'DeepLearning', 'DataScience', 'ArtificialIntelligence', 'programming']",2021-02-23 06:41:59+08:00,6,3,no images,['https://t.co/3vAZLZC99Y']
12,"Join this amazing team of superstars building the future of Artificial Intelligence.

#predictiveanalytics #artificialintelligence #AI4good #SocialPhysics #growth https://t.co/AwywnfSwfS",tomersrulevich,1362551944334741510,"['predictiveanalytics', 'artificialintelligence', 'AI4good', 'SocialPhysics', 'growth']",2021-02-18 23:57:53+08:00,6,3,no images,['https://t.co/AwywnfSwfS']
13,How Artificial Intelligence Is Changing Tank Warfare #ArtificialIntelligence via https://t.co/cBj7YRwrst https://t.co/jFIvAuqG3H,PawanSomanchi,1362550326361006080,['ArtificialIntelligence'],2021-02-18 23:51:27+08:00,6,2,no images,"['https://t.co/cBj7YRwrst', 'https://t.co/jFIvAuqG3H']"
14,Cannot find enough workers for your fruit farm? These autonomous drones can pick fruits for you! #ArtificialIntelligence #AI #startup #tech #Robots #farmtech #VIKEZ #fruits #MachineLearning #drones #startups #fruitfarm #Agriculture #innovation https://t.co/oMnNNVi9UE,iamBrianGraham,1363274822944456707,"['ArtificialIntelligence', 'AI', 'startup', 'tech', 'Robots', 'farmtech', 'VIKEZ', 'fruits', 'MachineLearning', 'drones', 'startups', 'fruitfarm', 'Agriculture', 'innovation']",2021-02-20 23:50:20+08:00,5,4,['http://pbs.twimg.com/ext_tw_video_thumb/1363274754992570369/pu/img/Y7CQ9Vo8iDDGkAo4.jpg'],['https://t.co/oMnNNVi9UE']
15,"It’s a golden opportunity to ask James (our CEO) your questions on the topic of decision #automation! Tune in to IBMExpertTV next Friday am for the new LIVE series. More details here: 
https://t.co/kw8JPZnMvd
#ai #machinelearning #decisionmgt #ibmchampion #artificialintelligence https://t.co/M5kb9Wi1Xh",decisionmgt,1362551499281338371,"['automation', 'ai', 'machinelearning', 'decisionmgt', 'ibmchampion', 'artificialintelligence']",2021-02-18 23:56:07+08:00,5,3,['http://pbs.twimg.com/media/EujBXkBXAAQH8hB.jpg'],"['https://t.co/kw8JPZnMvd', 'https://t.co/M5kb9Wi1Xh']"
16,Unleash the power of predictive analytics in #Azure Synapse with machine learning and AI https://t.co/SN7uxpm53C #ArtificialIntelligence  #TechJunkieBlog https://t.co/gO1x7CC1ob,techjunkiejh,1363273992866570242,"['Azure', 'ArtificialIntelligence', 'TechJunkieBlog']",2021-02-20 23:47:02+08:00,5,1,"['http://pbs.twimg.com/media/EutSeNcXIAE2OB6.jpg', 'http://pbs.twimg.com/media/EutSeNWWYAEqjfx.jpg', 'http://pbs.twimg.com/media/EutSeM5WYAAHhO1.jpg', 'http://pbs.twimg.com/media/EutSeNdWQAYcHJR.jpg']","['https://t.co/SN7uxpm53C', 'https://t.co/gO1x7CC1ob']"
17,"#FEATURED #COURSES

Artificial #Intelligence in #Unity
A Beginner's Guide 

https://t.co/lb9QsDernl

#artificialintelligence #AI #computergames #unity #programming #game #development #gamedevelopment https://t.co/n1S4DboUM1",byLilyV,1362912351788421121,"['FEATURED', 'COURSES', 'Intelligence', 'Unity', 'artificialintelligence', 'AI', 'computergames', 'unity', 'programming', 'game', 'development', 'gamedevelopment']",2021-02-19 23:50:01+08:00,5,1,['http://pbs.twimg.com/media/EuoJj1lXUAQ728H.png'],"['https://t.co/lb9QsDernl', 'https://t.co/n1S4DboUM1']"
18,"#futuristic #3D display screen.  #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #apps #ecommerce https://t.co/5M81pEEvhd",Innovat78455398,1361826199840821250,"['futuristic', '3D', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'apps', 'ecommerce']",2021-02-16 23:54:02+08:00,5,1,no images,['https://t.co/5M81pEEvhd']
19,How safe is your source code? See how #AI powered behavioral analytics can secure your engineering infrastructure in @MicroFocusSec's new #SecOps blog by @Marketineer: | #SOC #ArtificialIntelligence #CyberResilience https://t.co/49R10y8txA #MyCompany https://t.co/bCmIdIRQyU,cobolmf,1362551497154834433,"['AI', 'SecOps', 'SOC', 'ArtificialIntelligence', 'CyberResilience', 'MyCompany']",2021-02-18 23:56:06+08:00,4,2,['http://pbs.twimg.com/media/EujBXblXEAEgypD.jpg'],"['https://t.co/49R10y8txA', 'https://t.co/bCmIdIRQyU']"
20,A New Artificial Intelligence Makes Mistakes—on Purpose https://t.co/Z3zgQKxjWJ  #ArtificialIntelligence,machinelearnflx,1363638178469588994,['ArtificialIntelligence'],2021-02-21 23:54:11+08:00,3,10,no images,['https://t.co/Z3zgQKxjWJ']
21,"Vietnam’s SeABank AI Accelerates Digitization of Banking Ops

#AI #Vietnam #ASEAN #banking #Asia #ArtificialIntelligence #artificialintelligencetools #SeABank #Hanoi #business #smartbanking #Asia #SEAsia #SoutheastAsia 

https://t.co/gl8YWeEdSa via @TheTaiwanTimes",TheTaiwanTimes,1362913734759358464,"['AI', 'Vietnam', 'ASEAN', 'banking', 'Asia', 'ArtificialIntelligence', 'artificialintelligencetools', 'SeABank', 'Hanoi', 'business', 'smartbanking', 'Asia', 'SEAsia', 'SoutheastAsia']",2021-02-19 23:55:30+08:00,3,3,no images,['https://t.co/gl8YWeEdSa']
22,"This 4K remaster just might have given ""rickrolling"" new life. #artificialintelligence #technology #rickastley https://t.co/diMZvuj6OR",techeblog,1362551407459540993,"['artificialintelligence', 'technology', 'rickastley']",2021-02-18 23:55:45+08:00,3,3,no images,['https://t.co/diMZvuj6OR']
23,Maybe it's time to reconsider calling it applied #machinelearning instead of #artificialintelligence. https://t.co/wncr2MxoP0,dvuong,1363639250353229827,"['machinelearning', 'artificialintelligence']",2021-02-21 23:58:27+08:00,3,2,no images,['https://t.co/wncr2MxoP0']
24,"🎧🆕🎧 Darkwave📹 YouTube playlist update:

Listen➢ https://t.co/33rUj9O1LL
YouTube Playlist➢ https://t.co/luOOepLHVA

✅ Get the latest #darkwave tracks in your inbox ➢ https://t.co/HJ01sBIoNc

#royaltyfree #musicforvideo #musicforyoutube #synthwave #ArtificialIntelligence",EvokeMusicAI,1363274237583237124,"['darkwave', 'royaltyfree', 'musicforvideo', 'musicforyoutube', 'synthwave', 'ArtificialIntelligence']",2021-02-20 23:48:01+08:00,3,2,no images,"['https://t.co/33rUj9O1LL', 'https://t.co/luOOepLHVA', 'https://t.co/HJ01sBIoNc']"
25,improved communication reduces silos. #NationalLoveYourPetDay #PatronMargarita #Entrepreneur #environment #finance #MachineLearning #innovation #quotes #ArtificialIntelligence #Analytics #StartUp #technology #socialmedia #AI #BREAKING #CountdownToMars #dogearmy #Ethereum,SenorChavezU,1364001630555791363,"['NationalLoveYourPetDay', 'PatronMargarita', 'Entrepreneur', 'environment', 'finance', 'MachineLearning', 'innovation', 'quotes', 'ArtificialIntelligence', 'Analytics', 'StartUp', 'technology', 'socialmedia', 'AI', 'BREAKING', 'CountdownToMars', 'dogearmy', 'Ethereum']",2021-02-22 23:58:25+08:00,3,1,no images,[]
35,"How to Explain AI, ML, and NLP to Business Leaders in Plain Language - InformationWeek https://t.co/MiKkyjzRlX #ArtificialIntelligence #TechJunkieNews https://t.co/90DvHaq5ic",techjunkiejh,1361826199367016449,"['ArtificialIntelligence', 'TechJunkieNews']",2021-02-16 23:54:02+08:00,2,3,['http://pbs.twimg.com/media/EuYttj2XcAYD-Xr.jpg'],"['https://t.co/MiKkyjzRlX', 'https://t.co/90DvHaq5ic']"
26,"Many companies are talking the talk but not walking the walk when it comes to #ArtificialIntelligence, #MachineLearning, #automation, and other #EnterpriseTech. Find out why in our #podcast. https://t.co/r92r6qXk30",vision33_SAP,1362551217373732865,"['ArtificialIntelligence', 'MachineLearning', 'automation', 'EnterpriseTech', 'podcast']",2021-02-18 23:54:59+08:00,2,2,no images,['https://t.co/r92r6qXk30']
27,Artificial Intelligence and Learning https://t.co/GHhROUjobq  #ArtificialIntelligence,Datascience__,1361826882199707651,['ArtificialIntelligence'],2021-02-16 23:56:44+08:00,2,2,no images,['https://t.co/GHhROUjobq']
28,Everyone knows the web is vulnerable I know of a software that is a vulnerability assessment tool &amp; endpoint security solution with much more as needed #cybersecurity #ArtificialIntelligence #technology,LisaMBarnthouse,1362912442188263428,"['cybersecurity', 'ArtificialIntelligence', 'technology']",2021-02-19 23:50:22+08:00,2,1,no images,[]
29,The latest Startup and VC Buzz! https://t.co/kmSo7zUDp6 #artificialintelligence #ai,gregmetro,1362552141387292672,"['artificialintelligence', 'ai']",2021-02-18 23:58:40+08:00,2,1,no images,['https://t.co/kmSo7zUDp6']
30,Using artificial intelligence to make publishing profitable. #ArtificialIntelligence #learning #machinelearning via https://t.co/bDTgBUIWtG https://t.co/rSuZj8X1oH,sajidmirza,1362187611478065152,"['ArtificialIntelligence', 'learning', 'machinelearning']",2021-02-17 23:50:09+08:00,2,1,no images,"['https://t.co/bDTgBUIWtG', 'https://t.co/rSuZj8X1oH']"
31,"Natural Language Processing (NLP) with Python — Tutorial → https://t.co/0WnpykmyjI via @Towards_AI
#NLP #NaturalLanguageProcessing #Tutorial #ArtificialIntelligence #Python #Programming #TowardsAI",stanford__ai,1363999600357634048,"['NLP', 'NaturalLanguageProcessing', 'Tutorial', 'ArtificialIntelligence', 'Python', 'Programming', 'TowardsAI']",2021-02-22 23:50:21+08:00,1,1,no images,['https://t.co/0WnpykmyjI']
32,The Future of AI in Health and Human Services - Healthcare &amp; Pharma and Nutrition https://t.co/j3JX7B3MKR #artificialintelligence #ai,HealthViewAI1,1363637532106371074,"['artificialintelligence', 'ai']",2021-02-21 23:51:37+08:00,1,1,no images,['https://t.co/j3JX7B3MKR']
33,Google fires Ethical AI lead Margaret Mitchell #ArtificialIntelligence #bigdata via https://t.co/kpF6ctybjv https://t.co/gNZmVcWTAV,aisear_ch,1362912763601952770,"['ArtificialIntelligence', 'bigdata']",2021-02-19 23:51:39+08:00,1,1,no images,"['https://t.co/kpF6ctybjv', 'https://t.co/gNZmVcWTAV']"
34,Robotics and Artificial Intelligence ETF (IRBO) at 52-Week High - Nasdaq: Robotics and Artificial Intelligence ETF (IRBO) at 52-Week High  Nasdaq https://t.co/GNjiqCjggh #AI #artificialintelligence #Finperform https://t.co/cYEVrIb3bt,SuriyaSubraman,1362189722919964674,"['AI', 'artificialintelligence', 'Finperform']",2021-02-17 23:58:32+08:00,1,1,['http://pbs.twimg.com/media/Eud4VY5UUAAognN.jpg'],"['https://t.co/GNjiqCjggh', 'https://t.co/cYEVrIb3bt']"
