,Tweet Content,User Name,Tweet Id,HashTags,CreatedAt,Retweet Count,Favourite Count,Image URL,Embedded URL
10,"I'm back!

#100DaysOfCode #Python #DEVCommunity

https://t.co/r1t3ksClVm",gmachadosimoes,1362913587988205569,"['100DaysOfCode', 'Python', 'DEVCommunity']",2021-02-19 23:54:55+08:00,17,7,no images,['https://t.co/r1t3ksClVm']
11,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""God always takes the simplest way.""",TheFieryBot,1363638176829612033,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",2021-02-21 23:54:11+08:00,17,6,no images,[]
12,"22Fev 2021
Day 2/100

JavaScript ---&gt; timer

Total = 2h
#100DaysOfCode https://t.co/vFiLgpnEP0 https://t.co/jUEbTSKnJs",serignesaliou96,1364001215353348100,['100DaysOfCode'],2021-02-22 23:56:46+08:00,16,11,['http://pbs.twimg.com/media/Eu3n4BuVEAEq932.jpg'],"['https://t.co/vFiLgpnEP0', 'https://t.co/jUEbTSKnJs']"
13,"Laser weapon with amazing accuracy. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #drones #Emergency #robotics #SocialMedia https://t.co/OEPrhCLbIJ",Innovat78455398,1364000631824945156,"['DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'drones', 'Emergency', 'robotics', 'SocialMedia']",2021-02-22 23:54:27+08:00,15,7,no images,['https://t.co/OEPrhCLbIJ']
14,"Snapchat
@rastamarliane
#paris #citation #saintdenis #Python #Java #JavaScript  #ReactJS #Serverless #IoT #Linux #100DaysofCode #PSG #france #weed #beuh #shit #cocaine #drogue #Toulouse #Montpellier #L #ParisLivraison https://t.co/TgrkCyPKZP",Marlian37333868,1363637717318402048,"['paris', 'citation', 'saintdenis', 'Python', 'Java', 'JavaScript', 'ReactJS', 'Serverless', 'IoT', 'Linux', '100DaysofCode', 'PSG', 'france', 'weed', 'beuh', 'shit', 'cocaine', 'drogue', 'Toulouse', 'Montpellier', 'L', 'ParisLivraison']",2021-02-21 23:52:21+08:00,15,7,"['http://pbs.twimg.com/media/EuydMlZWQAIds8w.jpg', 'http://pbs.twimg.com/media/EuydQCvXYAQ5R4U.jpg', 'http://pbs.twimg.com/media/EuydQt1XcAI94Iq.jpg', 'http://pbs.twimg.com/media/EuydRVsXcAEK7FY.jpg']",['https://t.co/TgrkCyPKZP']
15,"Day 22 of #100DaysOfCode 

Today I am working on a #Python3  script to automate tasks with git. 

https://t.co/K8cWPc1M5c

#CodeNewbie",JulioMena_,1363275261156933646,"['100DaysOfCode', 'Python3', 'CodeNewbie']",2021-02-20 23:52:05+08:00,15,5,no images,['https://t.co/K8cWPc1M5c']
16,1 Hour JavaScript ($94.99 to Free) #javascript #frontend #webdev #coding #codenewbie #programming #womenwhocode #jucktion #developer #blacktechtwitter #startup #100daysofcode https://t.co/X01Ctnm01e  #Javascript,javascriptflx,1362188728358363138,"['javascript', 'frontend', 'webdev', 'coding', 'codenewbie', 'programming', 'womenwhocode', 'jucktion', 'developer', 'blacktechtwitter', 'startup', '100daysofcode', 'Javascript']",2021-02-17 23:54:35+08:00,14,7,no images,['https://t.co/X01Ctnm01e']
17,"This chair helps you at #outdoor #concert. #DEVCommunity #Programming #IoT  #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #drones #robotics #SocialMedia #engineering https://t.co/vu9BTPuudF",Innovat78455398,1364001140853985282,"['outdoor', 'concert', 'DEVCommunity', 'Programming', 'IoT', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'drones', 'robotics', 'SocialMedia', 'engineering']",2021-02-22 23:56:28+08:00,13,5,no images,['https://t.co/vu9BTPuudF']
18,"This is what wheel gun for #Formular1. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #drones #Emergency #robotics #SocialMedia https://t.co/Dn6PKI6wqn",Innovat78455398,1364001553523253250,"['Formular1', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'drones', 'Emergency', 'robotics', 'SocialMedia']",2021-02-22 23:58:06+08:00,13,4,no images,['https://t.co/Dn6PKI6wqn']
19,"@AdewoleDaniel15 @xaelbot @_100DaysOfCode @100DaysOf2020 @rubenharris You wake up learn something new that day, And tweet your progress with the #100DaysOfCode hashtag. Simple",sprucekhalifa,1362913891014090753,['100DaysOfCode'],2021-02-19 23:56:07+08:00,12,9,no images,[]
20,Day 49 of #100DaysOfCode - back to JavaScript syntax.,technomom,1363276284713988109,['100DaysOfCode'],2021-02-20 23:56:09+08:00,12,7,no images,[]
21,"#100DaysOfCode day 61 👨🏽‍💻 I learned more about @compoundfinance today and spent a couple hours playing with their core contracts (price oracle, comptroller, cTokens). I also created my first #NextJS app and reviewed asynchronous JavaScript.",alecdalel,1363277008764043267,"['100DaysOfCode', 'NextJS']",2021-02-20 23:59:02+08:00,12,5,no images,[]
22,"Day3/100 still working on 25+5 clock project. Find a good article by Dan abramov while working on this project.

https://t.co/BSR195w6Y6

#100daysofcode #reactdevelopers #freecodecamp",yagnesh7488,1363276271342530567,"['100daysofcode', 'reactdevelopers', 'freecodecamp']",2021-02-20 23:56:06+08:00,12,5,no images,['https://t.co/BSR195w6Y6']
23,"18 Fev 2021
Day 2/100

I was working on a secret project for 11 hours today 💀
VERY TIRED but also happy because I finished the 1st phase of the project 🤗

total = total + 11h // total = 13h
#100DaysOfCode https://t.co/3LVcJ1WhYf https://t.co/Cz9x9G7dO1",kuurorolucifer,1362551926299250694,['100DaysOfCode'],2021-02-18 23:57:48+08:00,11,11,['http://pbs.twimg.com/media/EuepOYAXcAQXXKT.jpg'],"['https://t.co/3LVcJ1WhYf', 'https://t.co/Cz9x9G7dO1']"
24,"Day 6 | Sunday, 21•02•21

Today, I continued looking at Binary Search Tree’s for my Data Structures &amp; Algorithms assignment 

#100DaysOfCode",techwithtee,1363638637494165507,['100DaysOfCode'],2021-02-21 23:56:01+08:00,11,7,no images,[]
25,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""We see things not as they are, but as we are. Our perception is shaped by our previous experiences.""",TheFieryBot,1361826665186361345,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",2021-02-16 23:55:53+08:00,11,4,no images,[]
26,"Day 1/100
The first one, so much to learn, start at zero!
First lessons: Basics at HTML and HTML 5.
#100DaysOfCode #freeCodeCamp #code",AnglicaVictor19,1361827010348212226,"['100DaysOfCode', 'freeCodeCamp', 'code']",2021-02-16 23:57:15+08:00,10,10,no images,[]
27,"Day 91 #100DaysOfCode 
Today I've started a new REACTJS application proposed in the first day of challenge of Next Level Week. 
https://t.co/nivAUW1nyc
https://t.co/f9oPefYDTS",edrmonteiro,1364000825056632834,['100DaysOfCode'],2021-02-22 23:55:13+08:00,10,6,no images,"['https://t.co/nivAUW1nyc', 'https://t.co/f9oPefYDTS']"
28,"From Text to Knowledge: The Information Extraction Pipeline.

https://t.co/1KHh7SVQ3q…

#MachineLearning #Python #IoT #flutter #100DaysOfMLCode #AI #javascript #womenwhocode #RStats #Serverless #CodeNewbie #DataScience #100DaysOfCode https://t.co/tanSnqZFY5",New081082,1364104244307980293,"['MachineLearning', 'Python', 'IoT', 'flutter', '100DaysOfMLCode', 'AI', 'javascript', 'womenwhocode', 'RStats', 'Serverless', 'CodeNewbie', 'DataScience', '100DaysOfCode']",2021-02-23 06:46:10+08:00,10,5,no images,"['https://t.co/1KHh7SVQ3q…', 'https://t.co/tanSnqZFY5']"
29,"Day 23.
Added functionality for Spring Web App to use REST API calls to get information from the database rather than connecting to the database directly.
https://t.co/TyZgEdjJqX
#100DaysOfCode",FredMa7153,1363638577364623360,['100DaysOfCode'],2021-02-21 23:55:46+08:00,10,5,no images,['https://t.co/TyZgEdjJqX']
30,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""One who is too insistent on his own views, finds few to agree with him.""",TheFieryBot,1363275217922105345,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",2021-02-20 23:51:55+08:00,10,4,no images,[]
31,"How to Build A React TS Tailwind Design System via @echojs

#javascript #100daysofcode #webdev #webdevelopment
https://t.co/IoCdeAiXS1",JavaScriptFeed,1362188971321614341,"['javascript', '100daysofcode', 'webdev', 'webdevelopment']",2021-02-17 23:55:33+08:00,9,10,no images,['https://t.co/IoCdeAiXS1']
32,"Machine Learning Concepts and Application of ML using Python 
Apply machine learning techniques on real

🕸️🕸️ https://t.co/Ugp8QzkWX2

#DataScience #MachineLearning #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Coding #100DaysofCode #100DaysOfMLCode #udemy https://t.co/lBCavIeLBd",CouponBest3,1364104913014329344,"['DataScience', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'CloudComputing', 'Serverless', 'Linux', 'Coding', '100DaysofCode', '100DaysOfMLCode', 'udemy']",2021-02-23 06:48:49+08:00,9,3,['http://pbs.twimg.com/media/Eu5Fv3pVEAIaczq.jpg'],"['https://t.co/Ugp8QzkWX2', 'https://t.co/lBCavIeLBd']"
33,"Day 15 of #100DaysOfCode 
Started and finished a quick data science project using selenium to gather web data in Python. It's pretty fun to figure out how the webpage is structured and then automatizing the scraping! 🕷",CodeThisCodeTh1,1361827299339943940,['100DaysOfCode'],2021-02-16 23:58:24+08:00,8,17,no images,[]
34,"Day 5 of #100DaysOfCode challenge Just read and watched some short video tutorials about React from different sources, but I'm thinking to relearn Vue now because it's easier than React 🤔",matinrol,1363637740592451587,['100DaysOfCode'],2021-02-21 23:52:27+08:00,8,8,no images,[]
35,"R2D34 of #100DaysOfCode :

I started the complete overhaul phase of my project and fixed a few catches where I wasn't handling the error correctly.

Also, my project does not have any comments at this stage. So, I started to insert backend side comments for each middleware.",20Gabriele20,1363275444884275204,['100DaysOfCode'],2021-02-20 23:52:49+08:00,8,8,no images,[]
36,"#Ladybug by #drawing looks real in a box. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #Pencildrawing https://t.co/vwTsACSYqN",Innovat78455398,1361826953507045376,"['Ladybug', 'drawing', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'Pencildrawing']",2021-02-16 23:57:01+08:00,8,3,no images,['https://t.co/vwTsACSYqN']
37,Day 7: Super happy that I finished a project called Movie Seat Booking today. This project helps me understand local storage better #html #css #js #100DaysOfCode #juniorwebdev https://t.co/5yJS1lkGwU,imsimonpham,1363638272153563137,"['html', 'css', 'js', '100DaysOfCode', 'juniorwebdev']",2021-02-21 23:54:33+08:00,7,9,['http://pbs.twimg.com/ext_tw_video_thumb/1363638250779377666/pu/img/Na0SV9LJMEOPNOdc.jpg'],['https://t.co/5yJS1lkGwU']
38,"Tried out fastai's Tabular Learner on the tabular playground data I'm working on for kaggle. It didn't perform better than random forest regressor, but it sure was a lot easier to set up. 😅

Next I'll try to tune hyperparameters if I can figure out how.

21 / #100DaysOfCode",madeline_pc,1362914412361887744,['100DaysOfCode'],2021-02-19 23:58:12+08:00,7,9,no images,[]
39,"Alive and well in the #USA 

#Esports #Women #100DaysOfCode #gamers #gamergirls #twitchstreamer #CallofDuty @FortniteGame @GenG #AnimalCrossing #STREAM #cosplay #gamedev #investing #branding #marketing #CSGO #girlswhocode #WomenInStem #Zelda #LOL @paulliek
https://t.co/HOUUVr7SnM",EsportsWomen,1364001828115898371,"['USA', 'Esports', 'Women', '100DaysOfCode', 'gamers', 'gamergirls', 'twitchstreamer', 'CallofDuty', 'AnimalCrossing', 'STREAM', 'cosplay', 'gamedev', 'investing', 'branding', 'marketing', 'CSGO', 'girlswhocode', 'WomenInStem', 'Zelda', 'LOL']",2021-02-22 23:59:12+08:00,7,7,no images,['https://t.co/HOUUVr7SnM']
40,"Day 65- #100DaysofCode challenge. 

Finishing up yesterday's lesson on API. I got tired after the Kanye West quotes app. 

Note to self, don't play several hours of chess before starting Python Lesson for the day. Even on Saturday's, use time wisely. #VeggieBrain.",IceCode36793935,1363639441877688322,"['100DaysofCode', 'VeggieBrain']",2021-02-21 23:59:12+08:00,7,7,no images,[]
41,"59/100 #100Daysofcode I am at the point that we have a SERVER up and running people.  Just walking slowly through the procedure to properly install an express app &amp; get the server running on localhost(3000)
If this is common to you then pay it no mind https://t.co/ifmkSwVkwY",JasonNutt14,1362551653283614720,['100Daysofcode'],2021-02-18 23:56:43+08:00,7,6,no images,['https://t.co/ifmkSwVkwY']
42,"Congrats to Newly Certified ServiceNow Master Architect, Brian Huber! #technology #business #infosec #everett #google #blockchain #amazon #bitcoin #youtube #live #100daysofcode #nowplaying #security #cdwsocial https://t.co/Kp5YJuHIJm",CDWGWAGov,1362913921573642240,"['technology', 'business', 'infosec', 'everett', 'google', 'blockchain', 'amazon', 'bitcoin', 'youtube', 'live', '100daysofcode', 'nowplaying', 'security', 'cdwsocial']",2021-02-19 23:56:15+08:00,7,5,no images,['https://t.co/Kp5YJuHIJm']
43,"R2/D81 #100DaysOfCode #CS50 #C #Python
Solved two more Python problems for week 6: https://t.co/ZzT8tOFF06 and https://t.co/uQHFF16VHA There are still two left, DNA and https://t.co/sDj5R6iFlP I tackle both tomorrow. Major issues today: recalling Python syntax &amp; rule of three. 🤦‍♂️",real_super_aj,1361826743544406018,"['100DaysOfCode', 'CS50', 'C', 'Python']",2021-02-16 23:56:11+08:00,7,5,no images,"['https://t.co/ZzT8tOFF06', 'https://t.co/uQHFF16VHA', 'https://t.co/sDj5R6iFlP']"
44,Simple Trick to create a NodeJS Server on Windows/Ubuntu #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/LcbVw7vG1O,dotnetforall,1363637845093670913,"['programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",2021-02-21 23:52:52+08:00,7,2,no images,['https://t.co/LcbVw7vG1O']
45,"#100DaysOfCode Day 100:
Today I got to learnt about django admin actions. These can be done on the change list by selecting multiple objects of a specific model. I also learnt how to use ckeditor in the django admin.
Also learnt about javascript spread syntax and destructuuring.",Muwangu12386789,1362551720111439873,['100DaysOfCode'],2021-02-18 23:56:59+08:00,6,13,no images,[]
46,Day 64. One more day reacting the React. 😄#100DaysOfCode,andreybond,1361826266693988352,['100DaysOfCode'],2021-02-16 23:54:18+08:00,6,5,no images,[]
47,"Days 32 #100DaysOfCode,
Kotlin,
Learned:
- Infix notation.
- Nested function.
- kotlin.text package for working with text and regular expressions.
- Exception handling.",_noName777,1362188775045156864,['100DaysOfCode'],2021-02-17 23:54:46+08:00,6,3,no images,[]
48,"Feb 21,2021 #Day3OfCode of #100DaysOfCode 
Learnt some CSS rules today and here's a useful website.

https://t.co/SST3H2rt8j is a simple website that generates rgb, hex codes for whatever color you want. I recommend using hex codes for variations. https://t.co/VNxnw29Ch9",code_cm18,1364104637431701504,"['Day3OfCode', '100DaysOfCode']",2021-02-23 06:47:44+08:00,6,2,['http://pbs.twimg.com/media/Eu5F8BYUYAABqdV.jpg'],"['https://t.co/SST3H2rt8j', 'https://t.co/VNxnw29Ch9']"
49,"There's nothing creepier than a live coding interview.

But the good thing is that it helps you grow and understand what your weaknesses are.

#100DaysOfCode #WebDev",mosqueradvd,1362552071128555522,"['100DaysOfCode', 'WebDev']",2021-02-18 23:58:23+08:00,6,2,no images,[]
50,"Checkout this great tutorial by @ShreyasMalewar GMaps Platform API 

#100DaysOfCode #blog https://t.co/bZnkHEhWxh",Vedant_Bahel,1362913843333066755,"['100DaysOfCode', 'blog']",2021-02-19 23:55:56+08:00,6,1,no images,['https://t.co/bZnkHEhWxh']
51,Create N number of instance of class #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/r2uAGiFFGe,dotnetforall,1362551132489478144,"['programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",2021-02-18 23:54:39+08:00,6,1,no images,['https://t.co/r2uAGiFFGe']
52,"Decentralization is not about #Chinese manufacturing and global transportation, we have impressive #IoT technology, it's time to end the harmful #PoW #cryptocurrency #data @EUBlockchain @sentinel_hub @elonmusk @EU_Commission @INATBA_org #Tech #100DaysOfCode",DarMo68,1362914718390898698,"['Chinese', 'IoT', 'PoW', 'cryptocurrency', 'data', 'Tech', '100DaysOfCode']",2021-02-19 23:59:25+08:00,5,7,no images,[]
53,"I used to think Java was really hard to understand but w3schools has simplified it to my understanding.
Thanks!
#Java
#100DaysOfCode",lawrencekofi101,1362552308580679685,"['Java', '100DaysOfCode']",2021-02-18 23:59:20+08:00,5,7,no images,[]
54,"Day 1 #100DaysofCode :
I started this journey with completing a Hacker Rank challenge for a take-home (FAIL) but made up with completing a practice Hacker Rank problem ✨
#PERSISTENCE #KeepGoing",ashworkz,1362551721398988802,"['100DaysofCode', 'PERSISTENCE', 'KeepGoing']",2021-02-18 23:57:00+08:00,5,6,no images,[]
55,@CizaThePlug is one of the #supercoder of the day. Good work. #100DaysOfCode #301DaysOfCode,heroes_bot,1363639636497686528,"['supercoder', '100DaysOfCode', '301DaysOfCode']",2021-02-21 23:59:59+08:00,5,4,no images,[]
56,Day 47 - Automated Amazon Price Tracker Creation  #100DaysOfCode @LondonAppBrewer #PriceScraping #EmailAlert #PresetValues https://t.co/RaVlMjVJdl,NicolaButtigieg,1361827358550949889,"['100DaysOfCode', 'PriceScraping', 'EmailAlert', 'PresetValues']",2021-02-16 23:58:38+08:00,5,4,['http://pbs.twimg.com/tweet_video_thumb/EuYuqjiXcAM1-e7.jpg'],['https://t.co/RaVlMjVJdl']
57,"The #github calm before the storm?
#100DaysOfCode https://t.co/gHCRMKPeGP",sas_sambo,1364001590378700804,"['github', '100DaysOfCode']",2021-02-22 23:58:15+08:00,5,1,['http://pbs.twimg.com/media/Eu3oNpEXcAIwPMu.jpg'],['https://t.co/gHCRMKPeGP']
70,"#futuristic #3D display screen.  #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #apps #ecommerce https://t.co/5M81pEEvhd",Innovat78455398,1361826199840821250,"['futuristic', '3D', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'apps', 'ecommerce']",2021-02-16 23:54:02+08:00,5,1,no images,['https://t.co/5M81pEEvhd']
58,"DAY 41:
Using @freeCodeCamp for learning #ES6 advantages.

#JavaScript #LearnToCode #100DaysOfCode
#freeCodeCamp #codecademy",alvarovg4444,1362189757124591623,"['ES6', 'JavaScript', 'LearnToCode', '100DaysOfCode', 'freeCodeCamp', 'codecademy']",2021-02-17 23:58:41+08:00,4,5,no images,[]
59,Switched to the new entitlements class of the @VMwareHorizon #Python Module for day 51 of my #100DaysOfCode challenge. https://t.co/uWEh2hg01Q,Magneet_nl,1364104728922251264,"['Python', '100DaysOfCode']",2021-02-23 06:48:05+08:00,4,2,['http://pbs.twimg.com/media/Eu5F_8sWgAA7FGK.png'],['https://t.co/uWEh2hg01Q']
60,"#100DaysofCode Day 12: Did the ""Week 3"" problem set in CS50x. Did ""Plurality"" easily. ""Runoff"" (less comfortable option) took me all day but I got it done with no help. Tomorrow I'm gunna try to do the more comfortable option. If I have time I will get through the next lecture.",365Coding,1364104371991158788,['100DaysofCode'],2021-02-23 06:46:40+08:00,4,2,no images,[]
61,"Hey Fellow Devs 👋

This is a simple JPA entity that can be mapped to a table in the database.

#java #100DaysOfCode #programming  #CodeNewbies #codinglife https://t.co/AEEsMRozLw",S_AWDESH,1364103892221366276,"['java', '100DaysOfCode', 'programming', 'CodeNewbies', 'codinglife']",2021-02-23 06:44:46+08:00,4,2,['http://pbs.twimg.com/media/Eu5FQl-UUAYzrtz.jpg'],['https://t.co/AEEsMRozLw']
62,"D38/100 Finished up the npm review in unit 6. Practiced installing/uninstalling packages both locally and globally. Learned about major, minor, and patch releases. #100DaysOfCode #CodeNewbie #webdevelopment",oocode12,1364103828174430210,"['100DaysOfCode', 'CodeNewbie', 'webdevelopment']",2021-02-23 06:44:31+08:00,4,1,no images,[]
63,"day 86: css grid course from wes bos.
#100DaysOfCode",DukuEdem,1362189918580146177,['100DaysOfCode'],2021-02-17 23:59:19+08:00,4,1,no images,[]
64,"#100DaysOfCode [3 / 50 / 100]

#CS50: Watched the lecture for Week 7 and completed the Lab. SQL is quite powerful but it's going to take me a little bit to get comfortable with more complex queries.",chriswcodes,1361827416616878081,"['100DaysOfCode', 'CS50']",2021-02-16 23:58:52+08:00,3,15,no images,[]
