,Tweet Content,User Name,HashTags,Retweet Count,Favourite Count,URL
21,"First Robot handshake?
@FrRonconi @Nicochan33 @CurieuxExplorer @PawlowskiMario @DrHugue @Ioana9101 @JacobusSystems @TecKinect @Serchs3D @hubofml @EvanKirstel @mvollmer1 @alvinfoo @wcrpaul @ggTidBegcypcxdO @Saturnustea #robot #robots #robotics #100DaysOfCode #stem #AI #AltairRobot https://t.co/On4F13IQyo",Toymaker2,"['robot', 'robots', 'robotics', '100DaysOfCode', 'stem', 'AI', 'AltairRobot']",8,6,https://twitter.com/Toymaker2/status/1372165398196551683
22,"[038/100] - Day 38 of #100DaysOfCode 
#Python 
still working with APIs. another interesting project with sheety and google sheets
#coding #newbie #udemy #programming 
@yu_angela",ZsoltSzakal1,"['100DaysOfCode', 'Python', 'coding', 'newbie', 'udemy', 'programming']",7,2,https://twitter.com/ZsoltSzakal1/status/1372165017001467920
23,"Started out by creating my #discord #bot

#100DaysOfCode 
#AmongUs 
#Airdrop 
#Python 
#javascript https://t.co/NTBpaTTnUI",the_tobiadiks,"['discord', 'bot', '100DaysOfCode', 'AmongUs', 'Airdrop', 'Python', 'javascript']",3,0,https://twitter.com/the_tobiadiks/status/1372164910394830852
24,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Action may not always bring happiness, but there is no happiness without action.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",5,3,https://twitter.com/TheFieryBot/status/1372164779301818369
25,"#FEATURED #COURSES

#JavaScript - The Complete Guide 2021 (Beginner + Advanced)

Modern JavaScript from the beginning - all the way up to JS expert level! 

https://t.co/tlA4bruFls

#online #CodeNewbies #100DaysOfCode #developer #webdevelopment #womenWhoCode https://t.co/a3D9AhG7YH",byLilyV,"['FEATURED', 'COURSES', 'JavaScript', 'online', 'CodeNewbies', '100DaysOfCode', 'developer', 'webdevelopment', 'womenWhoCode']",2,1,https://twitter.com/byLilyV/status/1372164704433541122
26,"Small victory! I did my first (very small) project on the Mimo app. I am proud of it regardless and will keep practicing on my breaks 😉 https://t.co/ggn3j56cso
#100DaysOfCode",DieulaLumertine,['100DaysOfCode'],4,0,https://twitter.com/DieulaLumertine/status/1372164567153922049
27,"From Prime Minister Imran Khan's address to the inaugural session of the Islamabad Security Dialogue
#IslamabadDialogue
#PMatIslamabadDialogue 
#100DaysOfCode 
@Articulate_Kh 
@buttsuleman346 
@moona_sikander https://t.co/vab1iBae4y",zrasool16,"['IslamabadDialogue', 'PMatIslamabadDialogue', '100DaysOfCode']",2,1,https://twitter.com/zrasool16/status/1372164255580045313
28,"DM us for quality grades for your online classes.

#Paperpay
#chemistry 
#WomenWhoCode 
#Assignment
#Onlineclass
#Essaypay
#100DaysOfCode
#Econometrics
#Math 
#LondonWard
#Essaydue 
#javascript
#English
#Philosophy
#Math
#Onlineclass help
Email. Writterseloquent@gmail.com https https://t.co/LuB3xsEDUf",eloquentwritter,"['Paperpay', 'chemistry', 'WomenWhoCode', 'Assignment', 'Onlineclass', 'Essaypay', '100DaysOfCode', 'Econometrics', 'Math', 'LondonWard', 'Essaydue', 'javascript', 'English', 'Philosophy', 'Math', 'Onlineclass']",9,1,https://twitter.com/eloquentwritter/status/1372164147291492352
29,#BARC Syllabus for CSE | Online Exam Pattern | Interview Questions @ani_chaudhari #100daysofcode https://t.co/SYXK2MR6M3 #gate,CSEStack,"['BARC', '100daysofcode', 'gate']",2,1,https://twitter.com/CSEStack/status/1372164075816321024
30,Step By Step Code in #Python to Open URL in Browser [Complete Guide] @ani_chaudhari #100daysofcode https://t.co/Rgng4bPOQk #webdevelopment,CSEStack,"['Python', '100daysofcode', 'webdevelopment']",2,1,https://twitter.com/CSEStack/status/1372164074457374721
31,Using the #codecademy app to review JavaScript conditionals and functionals since my 2 year old wanted to wake up with me. #100DaysOfCode,chellybeee,"['codecademy', '100DaysOfCode']",4,3,https://twitter.com/chellybeee/status/1372164043482497036
32,"Day (54/100)* of Algorithms.

Program: Algorithm to remove duplicates from a linked list.

#day54 #100daysofcode #programming #support #algorithms #engineering #datastructures #softwareengineer #competitiveprogramming #mathematics #technology #algorithms #thetechgirlgita https://t.co/4z0shaRYIp",thetechgirlgita,"['day54', '100daysofcode', 'programming', 'support', 'algorithms', 'engineering', 'datastructures', 'softwareengineer', 'competitiveprogramming', 'mathematics', 'technology', 'algorithms', 'thetechgirlgita']",8,7,https://twitter.com/thetechgirlgita/status/1372164010141904896
33,"That's some trend in @ATPtour player ages 1990 - 2021.
#100DaysOfCode #DataScience #Python https://t.co/CmhfrxbAIj",sciDelta,"['100DaysOfCode', 'DataScience', 'Python']",6,1,https://twitter.com/sciDelta/status/1372163941560909830
34,"#CodeNewbies #WomenWhoCode #100DaysOfCode #NodeJS #javascript #webdevelopment #GirlsWhoCode #Spain #Cyprus #Singapore #Thailand #Canada #India #Australia #NewZealand #Japan
We provide WordPress,#Elementor PRO and FREE web Themes. Mint creativity. Visit
https://t.co/oT6uP3iXiG",nbtechnologies2,"['CodeNewbies', 'WomenWhoCode', '100DaysOfCode', 'NodeJS', 'javascript', 'webdevelopment', 'GirlsWhoCode', 'Spain', 'Cyprus', 'Singapore', 'Thailand', 'Canada', 'India', 'Australia', 'NewZealand', 'Japan', 'Elementor']",9,3,https://twitter.com/nbtechnologies2/status/1372163809046003714
35,"Dark Rooms 3 will give you the possibility to explore all 4 walls of a room! 
#indiedev #iosdev #androiddev #codenewbie #uidesign #uxdesign #freelance #100DaysOfCode #webdesign #unity3d #indiegamedev #indiegames #DarkRooms",XScoder,"['indiedev', 'iosdev', 'androiddev', 'codenewbie', 'uidesign', 'uxdesign', 'freelance', '100DaysOfCode', 'webdesign', 'unity3d', 'indiegamedev', 'indiegames', 'DarkRooms']",9,4,https://twitter.com/XScoder/status/1372163800670015488
36,"Day 45 - Read about practice - #100DaysOfCode

What Being a Musician Taught Me About Being a Programmer https://t.co/48clsZGOIM via @DZoneInc",gipsitana,['100DaysOfCode'],5,2,https://twitter.com/gipsitana/status/1372163547304755209
37,It was great doing this project in the studio #Holi2021 #holidays #100DaysOfCode https://t.co/GhPwlTOzLH,acerstudios,"['Holi2021', 'holidays', '100DaysOfCode']",2,0,https://twitter.com/acerstudios/status/1372163365926240263
38,"The Complete PHP MYSQL Professional Course with 5 Projects -&gt; https://t.co/Oynf6Z139b

#udemy #coupons #webdevelopment #javascript30 #bootstrap4 #css3 #React #Nodejs #Angular #PHP #HTML5 #WordPress #vuejs #Redux #Django #Python #100DaysOfCode",FreeDiscount45,"['udemy', 'coupons', 'webdevelopment', 'javascript30', 'bootstrap4', 'css3', 'React', 'Nodejs', 'Angular', 'PHP', 'HTML5', 'WordPress', 'vuejs', 'Redux', 'Django', 'Python', '100DaysOfCode']",9,5,https://twitter.com/FreeDiscount45/status/1372163308397105160
39,"The Complete Front-End Web Development Course! -&gt; https://t.co/ykxZcqNHyW

#udemy #coupons #webdevelopment #javascript30 #bootstrap4 #css3 #React #Nodejs #Angular #PHP #HTML5 #WordPress #vuejs #Redux #Django #Python #100DaysOfCode",FreeDiscount45,"['udemy', 'coupons', 'webdevelopment', 'javascript30', 'bootstrap4', 'css3', 'React', 'Nodejs', 'Angular', 'PHP', 'HTML5', 'WordPress', 'vuejs', 'Redux', 'Django', 'Python', '100DaysOfCode']",7,2,https://twitter.com/FreeDiscount45/status/1372163306866286596
40,"Experience is a hard teacher, because it gives the test first, and the lesson afterwards.

#100DaysOfCode",palashv2,['100DaysOfCode'],0,3,https://twitter.com/palashv2/status/1372163306006405120
41,"19 Best SQL Courses Online To Advance Your #Career 

https://t.co/HQgWeWDTxx

#SQLServer #SQL #AI #DataScience #DataScientist #BI #businessintelligence #Business #IoT #BigData #tech #Analytics #DataAnalytics #dataviz #ML #DL #gamedev #webdev #DevOps #Coding #Code #100DaysofCode",Jadirectivestwt,"['Career', 'SQLServer', 'SQL', 'AI', 'DataScience', 'DataScientist', 'BI', 'businessintelligence', 'Business', 'IoT', 'BigData', 'tech', 'Analytics', 'DataAnalytics', 'dataviz', 'ML', 'DL', 'gamedev', 'webdev', 'DevOps', 'Coding', 'Code', '100DaysofCode']",6,1,https://twitter.com/Jadirectivestwt/status/1372163258564612099
42,"is there a slack/discord community for black developers/freelancers/digital who share knowledge and tips? 

#blackintech #BlackTechTwitter #100DaysOfCode",KelvinThePM,"['blackintech', 'BlackTechTwitter', '100DaysOfCode']",6,1,https://twitter.com/KelvinThePM/status/1372162998001922051
43,"Day 04 of #100DaysOfCode 

The day 4 project after debug.

#100DaysOfPython
#Python #programming https://t.co/W93R3nWgcn",MKhoshnawi,"['100DaysOfCode', '100DaysOfPython', 'Python', 'programming']",14,3,https://twitter.com/MKhoshnawi/status/1372162944306450439
44,"Day 04 of #100DaysOfCode 
Another great day with python coding.
The day 4 was about randomisation and Python Lists.

#100DaysOfPython
#Python #programming https://t.co/C459ZStrjF",MKhoshnawi,"['100DaysOfCode', '100DaysOfPython', 'Python', 'programming']",16,3,https://twitter.com/MKhoshnawi/status/1372162939919208448
45,"DM us for quality grades for your online classes.

#Paperpay
#chemistry 
#WomenWhoCode 
#Assignment
#Onlineclass
#Essaypay
#100DaysOfCode
#Econometrics
#Math 
#LondonWard
#Essaydue 
#javascript
#English
#Philosophy
#Math
#Onlineclass help
Email. Writterseloquent@gmail.com https https://t.co/nFks5cqPzA",eloquentwritter,"['Paperpay', 'chemistry', 'WomenWhoCode', 'Assignment', 'Onlineclass', 'Essaypay', '100DaysOfCode', 'Econometrics', 'Math', 'LondonWard', 'Essaydue', 'javascript', 'English', 'Philosophy', 'Math', 'Onlineclass']",9,0,https://twitter.com/eloquentwritter/status/1372162893978947585
46,"Trade Stocks, ETF and Options on Webull! Deposit and get 2 free stocks.
#webull #RobinhoodTraders #investing
#StockMarket #100DaysOfCode #freestock #Trending #dogecoin #bitcoin

 https://t.co/5mDplZ7yvJ",shopper_US,"['webull', 'RobinhoodTraders', 'investing', 'StockMarket', '100DaysOfCode', 'freestock', 'Trending', 'dogecoin', 'bitcoin']",2,1,https://twitter.com/shopper_US/status/1372162877524705284
47,"Your free stock is waiting for you! Join #Robinhood and we'll both get a stock like #Apple, Ford, or #Facebook for free. Sign up with my link. 
#StockMarket #stockstowatch #investing #100DaysOfCode #Webull #dogecoin

https://t.co/DczFdboks3",oliameier,"['Robinhood', 'Apple', 'Facebook', 'StockMarket', 'stockstowatch', 'investing', '100DaysOfCode', 'Webull', 'dogecoin']",1,2,https://twitter.com/oliameier/status/1372162831798394883
48,"#FEATURED #COURSES

Become a #WordPress #Developer: Unlocking Power With #Code

Learn #PHP, #JavaScript, #WordPress theming &amp; the WP REST API to Create Custom &amp; Interactive WordPress #Websites

https://t.co/iIHj03RgvS

#100daysofcode #codenewbies #womenwhocode #udemy #online https://t.co/zbPVqXeKZp",byLilyV,"['FEATURED', 'COURSES', 'WordPress', 'Developer', 'Code', 'PHP', 'JavaScript', 'WordPress', 'Websites', '100daysofcode', 'codenewbies', 'womenwhocode', 'udemy', 'online']",6,1,https://twitter.com/byLilyV/status/1372162669155864579
49,"DM us for quality grades for your online classes.

#Paperpay
#chemistry 
#WomenWhoCode 
#Assignment
#Onlineclass
#Essaypay
#100DaysOfCode
#Econometrics
#Math 
#LondonWard
#Essaydue 
#javascript
#English
#Philosophy
#Math
#Onlinecla
 Writterseloquent@gmail.com 
@OnlineAmerican3",OnlineAmerican3,"['Paperpay', 'chemistry', 'WomenWhoCode', 'Assignment', 'Onlineclass', 'Essaypay', '100DaysOfCode', 'Econometrics', 'Math', 'LondonWard', 'Essaydue', 'javascript', 'English', 'Philosophy', 'Math', 'Onlinecla']",2,0,https://twitter.com/OnlineAmerican3/status/1372162478168231941
50,I literally did the whole demo from localhost #100DaysOfCode https://t.co/Undutdk8GQ,TamsanqaMkoko,['100DaysOfCode'],1,0,https://twitter.com/TamsanqaMkoko/status/1372162467137224706
51,What should I do after 12 to work in cyber security as an ethical .... Join full course here: https://t.co/vIYilxZPqq. Watch now https://t.co/miXDJ53Fwy.  #100DaysOfCode #bigdata #30DayOfCode #wednesdaythought #StudentsWantJobs,Hackveda,"['100DaysOfCode', 'bigdata', '30DayOfCode', 'wednesdaythought', 'StudentsWantJobs']",4,2,https://twitter.com/Hackveda/status/1372162397557813252
52,"Day 43
Was ment to be spent working on my virtual pet. Before starting had a little check on my git hub to find I hadn't been doing something wrong, joyous! Fast forward a few hours and its sorted, at least I got some practice with git! 

#100DaysOfCode",Emetcalf44,['100DaysOfCode'],5,2,https://twitter.com/Emetcalf44/status/1372162336170127362
53,"#WomenWhoCode #100DaysOfCode #webdeveloper #entrepreneurs #SmallBiz #Germany  #Thailand  #javascript 
Create your #WordPress website only for US$99. with free attractive  premium theme , Free  domain registration, free web hosting and free SSL certificate 
https://t.co/gnpCn2IBPN https://t.co/AAs4l5RRWn",WADPMNilakshiW1,"['WomenWhoCode', '100DaysOfCode', 'webdeveloper', 'entrepreneurs', 'SmallBiz', 'Germany', 'Thailand', 'javascript', 'WordPress']",7,2,https://twitter.com/WADPMNilakshiW1/status/1372162298828230656
54,"DM us for quality grades for your online classes.

#Paperpay
#chemistry 
#WomenWhoCode 
#Assignment
#Onlineclass
#Essaypay
#100DaysOfCode
#Econometrics
#Math 
#LondonWard
#Essaydue 
#javascript
#English
#Philosophy
#Math
#Onlineclass help
Email. Writterseloquent
@OnlineAmerican3",OnlineAmerican3,"['Paperpay', 'chemistry', 'WomenWhoCode', 'Assignment', 'Onlineclass', 'Essaypay', '100DaysOfCode', 'Econometrics', 'Math', 'LondonWard', 'Essaydue', 'javascript', 'English', 'Philosophy', 'Math', 'Onlineclass']",7,1,https://twitter.com/OnlineAmerican3/status/1372162275658887170
55,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""I never worry about action, but only inaction.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",5,1,https://twitter.com/TheFieryBot/status/1372162010687897601
56,"/* this is a comment  */ 😂😂

#100DaysOfCode 
#javascript https://t.co/E209tF76Ci",lasabahebwa,"['100DaysOfCode', 'javascript']",2,1,https://twitter.com/lasabahebwa/status/1372161942283030529
57,"Do you conduct root cause analysis (RCA) after your project suffers a major issue or outage occurs?

#freeCodeCamp #100DaysOfCode #DEVCommunity #BlackDevelopers #WomenWhoCode #developers #webdevelopers #SoftwareEngineering",ChinguCollabs,"['freeCodeCamp', '100DaysOfCode', 'DEVCommunity', 'BlackDevelopers', 'WomenWhoCode', 'developers', 'webdevelopers', 'SoftwareEngineering']",6,0,https://twitter.com/ChinguCollabs/status/1372161706466680838
58,"Master object oriented software design patterns. From the Gang of 4, Design Patterns. https://t.co/uOtV6oAYwK #100DaysOfCode #codingislife #DEVcommunity #Devs #tech
 #Book #Reading #AmReading #Kindle",jmdevlabs,"['100DaysOfCode', 'codingislife', 'DEVcommunity', 'Devs', 'tech', 'Book', 'Reading', 'AmReading', 'Kindle']",1,0,https://twitter.com/jmdevlabs/status/1372161688787689474
59,"#AWESOME_SOCIAL_MEDIA_HOVER_EFFECT
Link to YouTube:
https://t.co/vM0zwoZcyJ

#Programming #frontend #FrontendDeveloper #codinglife   #coder #noob #WomenWhoCode #programmers   #100daysofcodechallenge  #100DaysOfCode #FrontEndDev",Aakrity17,"['AWESOME_SOCIAL_MEDIA_HOVER_EFFECT', 'Programming', 'frontend', 'FrontendDeveloper', 'codinglife', 'coder', 'noob', 'WomenWhoCode', 'programmers', '100daysofcodechallenge', '100DaysOfCode', 'FrontEndDev']",5,1,https://twitter.com/Aakrity17/status/1372161512966479885
60,Knapsack algorithm with Step by Step explanation and example #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/Ku0ftGZ0vD,dotnetforall,"['programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",4,0,https://twitter.com/dotnetforall/status/1372161202659471361
61,"Trade Stocks, ETF and Options on Webull! Deposit and get 2 free stocks.
#webull #RobinhoodTraders #investing
#StockMarket #100DaysOfCode #freestock #Trending #dogecoin #bitcoin

 https://t.co/EKYyF6tILX",oliameier,"['webull', 'RobinhoodTraders', 'investing', 'StockMarket', '100DaysOfCode', 'freestock', 'Trending', 'dogecoin', 'bitcoin']",1,2,https://twitter.com/oliameier/status/1372161163446849551
62,Does hacking help an ECE student? - Quora. Join full course here: https://t.co/vIYilxZPqq. Watch now https://t.co/bC9hZjofQC.  #100DaysOfCode #bigdata #30DayOfCode #wednesdaythought #StudentsWantJobs,Hackveda,"['100DaysOfCode', 'bigdata', '30DayOfCode', 'wednesdaythought', 'StudentsWantJobs']",0,0,https://twitter.com/Hackveda/status/1372161136234098696
63,"Python Scripting in Blender with Practical Projects
#Blender #Python #100DaysofCode
-&gt; https://t.co/C4pivkQx1x",money_personal,"['Blender', 'Python', '100DaysofCode']",6,1,https://twitter.com/money_personal/status/1372160800740143113
64,"#FEATURED #COURSES

Angular &amp; NodeJS - The MEAN Stack Guide [2021 Edition]

Learn how to connect your #Angular #Frontend to a #NodeJS, Express, #MongoDB #Backend by building a real Application

https://t.co/iIHj03RgvS

#CodeNewbies #100DaysOfCode #developer #womenwhocode #online https://t.co/G5JaK6Zlsn",byLilyV,"['FEATURED', 'COURSES', 'Angular', 'Frontend', 'NodeJS', 'MongoDB', 'Backend', 'CodeNewbies', '100DaysOfCode', 'developer', 'womenwhocode', 'online']",7,2,https://twitter.com/byLilyV/status/1372160619441483777
65,"Your free stock is waiting for you! Join #Robinhood and we'll both get a stock like #Apple, Ford, or #Facebook for free. Sign up with my link. 
#StockMarket #stockstowatch #investing #100DaysOfCode #Webull #dogecoin #Bitcoin
https://t.co/LxZFg4sQ2W",shopper_US,"['Robinhood', 'Apple', 'Facebook', 'StockMarket', 'stockstowatch', 'investing', '100DaysOfCode', 'Webull', 'dogecoin', 'Bitcoin']",1,2,https://twitter.com/shopper_US/status/1372160550008946689
