,Tweet Content,User Name,HashTags,Retweet Count,Favourite Count,URL
29,"In his new book on AI, Jeff Hawkins discusses fifteen years of thinking about the neocortex with fresh insights for AI and thoughts about where humans as a species are headed https://t.co/TsSrUoJKGi @ZDNet #AI #machinelearning https://t.co/KGcJhhPaG3",russellmanthy,"['AI', 'machinelearning']",0,1,https://twitter.com/russellmanthy/status/1368563348128796675
30,How Geospatial AI Can Help Fight Climate Change and Natural Disasters - Coruzant Technologies https://t.co/FKJLRhxfgg #GIS #Geospatial #AI #MachineLearning #Analytics #PredictiveModeling #Maps #Mapping #NaturalDisasters #NLP #Coruzant #Gramener,Coruzant,"['GIS', 'Geospatial', 'AI', 'MachineLearning', 'Analytics', 'PredictiveModeling', 'Maps', 'Mapping', 'NaturalDisasters', 'NLP', 'Coruzant', 'Gramener']",1,0,https://twitter.com/Coruzant/status/1368563336909107203
31,How doctors are using #AI to battle #COVID19 - https://t.co/L4gTiYoPax #DeepLearning  #ArtificialIntelligence #machinelearning,ItalyHighTech,"['AI', 'COVID19', 'DeepLearning', 'ArtificialIntelligence', 'machinelearning']",0,1,https://twitter.com/ItalyHighTech/status/1368563194743189511
32,"'thursday' - 2021-03-07 14:03:39

Tweeting #birds directly from our #garden.
#computervision #keras #machinelearning #opencv #aws. 
Built for @smile_att by @sodnpoo. https://t.co/NbBc5c1irl",sodnpoo_cams,"['birds', 'garden', 'computervision', 'keras', 'machinelearning', 'opencv', 'aws']",1,1,https://twitter.com/sodnpoo_cams/status/1368563116859068417
33,"Regularization by @RamjiB5 https://t.co/ZtTWW0beVt 
#DeepLearning
#Regularization
#Basics
#machinelearning #artificialintelligence #datascience #sztucznainteligencja #data #MLsoGood #code #python #pythonlearning #complexity #algorithm
#programmer #DataScientist #DataAnalytics #AI https://t.co/TbmFaNQOnh",Mlearning_ai,"['DeepLearning', 'Regularization', 'Basics', 'machinelearning', 'artificialintelligence', 'datascience', 'sztucznainteligencja', 'data', 'MLsoGood', 'code', 'python', 'pythonlearning', 'complexity', 'algorithm', 'programmer', 'DataScientist', 'DataAnalytics', 'AI']",2,4,https://twitter.com/Mlearning_ai/status/1368562721923465216
34,How do you remain on top of Machine Learning research/ best practices? https://t.co/q7PdZnIGvV #technology #machinelearning #deeplearning #research #tdschats,McQubit,"['technology', 'machinelearning', 'deeplearning', 'research', 'tdschats']",4,0,https://twitter.com/McQubit/status/1368562714310631425
35,"👉@CatalyzeX: A must-have browser extension for #MachineLearning engineers and researchers

https://t.co/0x6XXl2mFA @himanshu_ragtah v/ @kdnuggets

#AI #Coding
Cc @jblefevre60 @DeepLearn007 @schmarzo @rwang0 @dhinchcliffe @Fisher85M @gp_pulipaka @cloudpreacher @KirkDBorne @ahier https://t.co/OceKXzFShR",ipfconline1,"['MachineLearning', 'AI', 'Coding']",2,1,https://twitter.com/ipfconline1/status/1368562591358943232
36,We're Building a Data Science Curriculum with Advanced Mathematics and Machine Learning https://t.co/CNOVjOJNdX  #MachineLearning #DataScience,Datascience__,"['MachineLearning', 'DataScience']",2,3,https://twitter.com/Datascience__/status/1368562536895889409
37,"Digital Catapult is excited to announce @FeedForwardAI as another cohort company joining its #MIG programme.

Figaro uses #machinelearning to enable human creativity by offering products &amp; services to the creative industries.

Learn more. https://t.co/OFAL5vOGsf https://t.co/Yc7kn1WnAx",DigiCatapult,"['MIG', 'machinelearning']",0,0,https://twitter.com/DigiCatapult/status/1368562493921128453
38,Another important episode discussing #AI and #MachineLearning. This time with futurist Tom Koulopoulos and how the data abundance of the cloud will transform business https://t.co/4roI4duYtF,DigTransPodcast,"['AI', 'MachineLearning']",0,0,https://twitter.com/DigTransPodcast/status/1368562309510160390
39,"Autonomous Discovery: What’s Next in Data Collection for Experimental Research? @BerkeleyLab's Marcus Noack explains:   https://t.co/smqyt6HE7Z

cc: @ENERGY @doescience #AI #DeepLearning #MachineLearning #ArtificialIntelligence #DataScience #HPC #BerkeleyLab90 https://t.co/MmvchicYwj",NERSC,"['AI', 'DeepLearning', 'MachineLearning', 'ArtificialIntelligence', 'DataScience', 'HPC', 'BerkeleyLab90']",1,1,https://twitter.com/NERSC/status/1368562294741950464
40,"10 #MachineLearning Methods that Every #DataScientist Should Know.
#Analytics #BigData #Rstats #AI #Python #DataScience #ML #NLP #neuralnetworks #TensorFlow #Coding #100DaysOfMLcode #Dataviz #statistics #data https://t.co/99e3lddYG6",AnnePordon,"['MachineLearning', 'DataScientist', 'Analytics', 'BigData', 'Rstats', 'AI', 'Python', 'DataScience', 'ML', 'NLP', 'neuralnetworks', 'TensorFlow', 'Coding', '100DaysOfMLcode', 'Dataviz', 'statistics', 'data']",4,1,https://twitter.com/AnnePordon/status/1368562105478090754
41,BrainChip’s Success in 2020 Advances Fields of On-Chip Learning and Ultra-Low Power Edge AI https://t.co/6p4EbUoJZ5 #DL #AI #ML #DeepLearning  #ArtificialIntelligence #MachineLearning #ComputerVision #AutonomousVehicles #NeuroMorphic #Robotics,Deep_In_Depth,"['DL', 'AI', 'ML', 'DeepLearning', 'ArtificialIntelligence', 'MachineLearning', 'ComputerVision', 'AutonomousVehicles', 'NeuroMorphic', 'Robotics']",0,0,https://twitter.com/Deep_In_Depth/status/1368562100499546118
42,"How does the dynamism between Applied ML and Research ML work in a corporate? [D]
https://t.co/yA5dHferq0
#MachineLearning",therealjpittman,['MachineLearning'],0,0,https://twitter.com/therealjpittman/status/1368562081428082689
43,"PCLRL Model and Code: https://t.co/S8gbx64bil
#TensorFlow #ReinforcementLearning #RL #MachineLearning #AI #DeepLearning",model_zoo,"['TensorFlow', 'ReinforcementLearning', 'RL', 'MachineLearning', 'AI', 'DeepLearning']",1,0,https://twitter.com/model_zoo/status/1368561959281561605
44,Top 4 AI and Machine Learning Predictions Trending in 2021 https://t.co/fip7XO0cBX  #MachineLearning,machinelearnflx,['MachineLearning'],1,3,https://twitter.com/machinelearnflx/status/1368561942768582659
45,New top post on /r/MachineLearning! https://t.co/a53LrHUpMB #MachineLearning,NeurAutomata,['MachineLearning'],0,0,https://twitter.com/NeurAutomata/status/1368561915966939139
46,The Apollo Energies Daily is out! https://t.co/ult6NOFgrl Stories via @lucysmaxwell @SmartGridMan @Lucian2drei #ai #machinelearning,apolloenergies,"['ai', 'machinelearning']",0,0,https://twitter.com/apolloenergies/status/1368561734815014912
47,"Inside a #DataScientist's ToolBox: Top 9 #DataScience Algorithms

https://t.co/etNq1ZVtE1 v/ @DataFlairWS @ipfconline1 @intellimetri @GersonRolim

#AI #MachineLearning #BigData #RPA #100DaysOfCode #Python #WomenInTech #Coding #ML #100DaysOfMLCode #Algorithm #WomenWhoCode https://t.co/72ZrhsiXEc",intellimetri,"['DataScientist', 'DataScience', 'AI', 'MachineLearning', 'BigData', 'RPA', '100DaysOfCode', 'Python', 'WomenInTech', 'Coding', 'ML', '100DaysOfMLCode', 'Algorithm', 'WomenWhoCode']",29,18,https://twitter.com/intellimetri/status/1368561367662424068
48,"Review: JL-DCF: Joint Learning and Densely-Cooperative Fusion Framework for RGB-D Salient Object… https://t.co/BJBbPEfIxB #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey … https://t.co/vJH5IjToM0",genericgranola,"['AI', 'MachineLearning', 'DataScience', 'ArtificialIntelligence']",2,0,https://twitter.com/genericgranola/status/1368561268265738241
49,"Regularization https://t.co/EtgwV5emXW #AI #MachineLearning #DataScience #ArtificialIntelligence

Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/ElA7rSEeor",genericgranola,"['AI', 'MachineLearning', 'DataScience', 'ArtificialIntelligence']",1,0,https://twitter.com/genericgranola/status/1368561260959301637
50,“PyTorch tutorial: a quick guide for new learners” https://t.co/ZoVifHhV1U #MachineLearning #python,survivingwithan,"['MachineLearning', 'python']",3,2,https://twitter.com/survivingwithan/status/1368561149625647104
51,"What you need to have to become a freelancer in Ai ?
Check here 

#ai #ArtificialIntelligence  #deeplearning #MachineLearning  #python #c #javascript #SQL 

https://t.co/07t4w6sbF8",Flexgigzz_team,"['ai', 'ArtificialIntelligence', 'deeplearning', 'MachineLearning', 'python', 'c', 'javascript', 'SQL']",2,0,https://twitter.com/Flexgigzz_team/status/1368561069342347265
52,The latest A Cressey Chronicle!! https://t.co/6azlAe9555 Thanks to @mega_mill @VSYSCoin @Chatsoff #cybersecurity #machinelearning,QubixCressey,"['cybersecurity', 'machinelearning']",1,0,https://twitter.com/QubixCressey/status/1368560747991736322
53,"Artificial Intelligence reveals current drugs may help combat Alzheimer`s - WION

Read more here: https://t.co/HtxXMJKu2e

#ArtificialIntelligence #AI #DataScience #100DaysOfCode #Python #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT",IainLJBrown,"['ArtificialIntelligence', 'AI', 'DataScience', '100DaysOfCode', 'Python', 'MachineLearning', 'BigData', 'DeepLearning', 'NLP', 'Robots', 'IoT']",11,3,https://twitter.com/IainLJBrown/status/1368560345070059530
54,The latest Tech Optimization &amp; Innovation! https://t.co/CZgnAeUlCj #technology #machinelearning,rwang0,"['technology', 'machinelearning']",2,2,https://twitter.com/rwang0/status/1368559913870442499
55,"[#Tech] Biometrics and machine learning: the accurate, secure way to access your bank

https://t.co/NN8WrTT6ok

#Innovation #Fintech #Banking #FinServ #Payments #AI #MachineLearning #NeuralNetworks #BigData #DataAnalytics #Cloud #IoT #Biometrics #FacialRecognition https://t.co/ZxYQrGCkby",Nicolas2Pinto,"['Tech', 'Innovation', 'Fintech', 'Banking', 'FinServ', 'Payments', 'AI', 'MachineLearning', 'NeuralNetworks', 'BigData', 'DataAnalytics', 'Cloud', 'IoT', 'Biometrics', 'FacialRecognition']",0,0,https://twitter.com/Nicolas2Pinto/status/1368559811160203268
56,"#AI will soon watch a match for you &amp; auto-generate highligths without ads to save you time

#ArtificialIntelligence #MachineLearning @VisiveAI
@chboursin @mvollmer1 @baski_LA @JeroenBartelse @JoannMoretti @fogle_shane @PawlowskiMario @pascal_bornet @kalydeoo @ipfconline1 @AkwyZ https://t.co/uWM16o9b0h",FrRonconi,"['AI', 'ArtificialIntelligence', 'MachineLearning']",7,9,https://twitter.com/FrRonconi/status/1368559734245228550
57,Deep Dive Into Neural Networks by Amit Griyaghey via #TowardsAI → https://t.co/UmB5injGLl #MachineLearning #ML #ArtificialIntelligence #AI #DataScience #DeepLearning #Technology #Programming #news #research #Science,stanford__ai,"['TowardsAI', 'MachineLearning', 'ML', 'ArtificialIntelligence', 'AI', 'DataScience', 'DeepLearning', 'Technology', 'Programming', 'news', 'research', 'Science']",0,0,https://twitter.com/stanford__ai/status/1368559622202753024
58,Artificial Intelligence Market Size #ArtificialIntelligence #learning #machinelearning via https://t.co/bDTgBUIWtG https://t.co/bBKusftIZX,sajidmirza,"['ArtificialIntelligence', 'learning', 'machinelearning']",0,0,https://twitter.com/sajidmirza/status/1368559595837419521
59,"Data science/AI for decision makers, CEOS and executives.
Are you a CEO/executive/manager interested in data science?

https://t.co/5JFTDXa4qI

 #AI #DataScience #MachineLearning #blockchain",s_kampakis,"['AI', 'DataScience', 'MachineLearning', 'blockchain']",0,1,https://twitter.com/s_kampakis/status/1368559572068294666
60,Deep Dive Into Neural Networks by Amit Griyaghey via #TowardsAI → https://t.co/WSSGgcff6t #MachineLearning #ML #ArtificialIntelligence #AI #DataScience #DeepLearning #Technology #Programming #news #research #Science via @Towards_AI #TowardAI,arXiv__ml,"['TowardsAI', 'MachineLearning', 'ML', 'ArtificialIntelligence', 'AI', 'DataScience', 'DeepLearning', 'Technology', 'Programming', 'news', 'research', 'Science', 'TowardAI']",2,1,https://twitter.com/arXiv__ml/status/1368559147604664328
61,"What is a Deepfake?
https://t.co/7dwcuDcaTC
#deepfake #technology #future #ai #machinelearning #deeplearning #business",Blogging__Guide,"['deepfake', 'technology', 'future', 'ai', 'machinelearning', 'deeplearning', 'business']",1,0,https://twitter.com/Blogging__Guide/status/1368559127417528320
62,"What are the input and output of an NLP system?

#100DaysOfMLCode
#CodeNewbie #MachineLearning  #DevCommunityIN #DEVCommunity 
#30DaysofCode
#100DaysofCode
#python
#coding",Robofied,"['100DaysOfMLCode', 'CodeNewbie', 'MachineLearning', 'DevCommunityIN', 'DEVCommunity', '30DaysofCode', '100DaysofCode', 'python', 'coding']",12,3,https://twitter.com/Robofied/status/1368558866200358918
63,The city of the future: Smart and social - @Petra195| #AI #MachineLearning #IOT #SmartCity #UrbanPlanning https://t.co/CHNDQ7IDGs,_M_Dey,"['AI', 'MachineLearning', 'IOT', 'SmartCity', 'UrbanPlanning']",4,6,https://twitter.com/_M_Dey/status/1368558627754184705
64,"'thursday' - 2021-03-07 13:45:13

Tweeting #birds directly from our #garden.
#computervision #keras #machinelearning #opencv #aws. 
Built for @smile_att by @sodnpoo. https://t.co/aKyjuaKpR1",sodnpoo_cams,"['birds', 'garden', 'computervision', 'keras', 'machinelearning', 'opencv', 'aws']",0,0,https://twitter.com/sodnpoo_cams/status/1368558586293534720
65,A Practical Guide to Alteryx for Data Science &amp; Analytics https://t.co/vkJO8QsopK  #machinelearning #ad,machinelearnflx,"['machinelearning', 'ad']",2,3,https://twitter.com/machinelearnflx/status/1368558485978382339
66,"How #MachineLearning Differs from the SDLC and DevOps

Model explainability so that subject matter experts, end-users, and auditors understand how models arrive at their predictions.

https://t.co/KeXnz3cW4d #AI #ML #CIO https://t.co/X5tRBFW4OZ",star_cio,"['MachineLearning', 'AI', 'ML', 'CIO']",0,0,https://twitter.com/star_cio/status/1368558382358147073
67,"'thursday' - 2021-03-07 13:44:21

Tweeting #birds directly from our #garden.
#computervision #keras #machinelearning #opencv #aws. 
Built for @smile_att by @sodnpoo. https://t.co/Z17OybubGa",sodnpoo_cams,"['birds', 'garden', 'computervision', 'keras', 'machinelearning', 'opencv', 'aws']",0,0,https://twitter.com/sodnpoo_cams/status/1368558333788094464
68,How can I communicate between python-sklearn machine learning model to android app? https://t.co/QS7nCnQ7RO #machinelearning #python #ml #communication #android https://t.co/5G8XhxJn3F,overflow_meme,"['machinelearning', 'python', 'ml', 'communication', 'android']",4,1,https://twitter.com/overflow_meme/status/1368558118494474242
69,"'Deep learning among top in-demand skills of 2020 in India' - https://t.co/QSHLl8S0vq

Read more here: https://t.co/KMlEc8ZVj6

#ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #100DaysOfCode #Python #DeepLearning #NLP #Robots #IoT",TaylorLevi6,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', '100DaysOfCode', 'Python', 'DeepLearning', 'NLP', 'Robots', 'IoT']",4,1,https://twitter.com/TaylorLevi6/status/1368557905063145476
70,"Action items to use #AI and #machinelearning to quantify, measure and  understand human thought for marketing in this episode https://t.co/EvwzJR0ok1",Everyday_MBA,"['AI', 'machinelearning']",0,0,https://twitter.com/Everyday_MBA/status/1368557853875789828
71,Deep Dive Into Neural Networks by Amit Griyaghey via #TowardsAI → https://t.co/YMNDJ6wix7 #MachineLearning #ML #ArtificialIntelligence #AI #DataScience #DeepLearning #Technology #Programming #news #research #Science,mlmemoirs,"['TowardsAI', 'MachineLearning', 'ML', 'ArtificialIntelligence', 'AI', 'DataScience', 'DeepLearning', 'Technology', 'Programming', 'news', 'research', 'Science']",0,0,https://twitter.com/mlmemoirs/status/1368557851099168778
72,"#IOTA #iotatoken #DigitalTwins $IOTA $TANGLE $MIOTA #MachineLearning #iotcommunity #iottrends #iottechnology #iotdevices #iotworld #iotsolutions

Dom Schiener talks adoption of IOTA: vaccination passport, supply chain and automotive industry 

https://t.co/grDJBdNJNs",M6sp2004,"['IOTA', 'iotatoken', 'DigitalTwins', 'MachineLearning', 'iotcommunity', 'iottrends', 'iottechnology', 'iotdevices', 'iotworld', 'iotsolutions']",0,1,https://twitter.com/M6sp2004/status/1368557840412053507
