,Tweet Content,User Name,Tweet Id,HashTags,CreatedAt,Retweet Count,Favourite Count,Image URL,Embedded URL
56,FAA approves first commercial drone flights with no on-site pilots: #ai #deeplearning #iot mt: @Mikequindazzi https://t.co/otBg0zQ2n3 https://t.co/5DpbDYMvZE,Harry_Robots,1364069601898864641,"['ai', 'deeplearning', 'iot']",2021-02-23 04:28:30+08:00,3,0,['http://pbs.twimg.com/media/Eu4mA6NWQAQ70zc.jpg'],"['https://t.co/otBg0zQ2n3', 'https://t.co/5DpbDYMvZE']"
57,"Decoding Machine Learning: Neural Networks
https://t.co/t5KKAifYok
#ArtificialIntelligence
#IoT #Ai #DataScience #BigData #MachineLearning #Python #Django #NeuralNetworks #neuralnetwork #cybersecurity #DeepLearning #JoeBiden #DEVCommunity https://t.co/BaRo3mDQbs",WriteX12,1364068548922933251,"['ArtificialIntelligence', 'IoT', 'Ai', 'DataScience', 'BigData', 'MachineLearning', 'Python', 'Django', 'NeuralNetworks', 'neuralnetwork', 'cybersecurity', 'DeepLearning', 'JoeBiden', 'DEVCommunity']",2021-02-23 04:24:19+08:00,19,7,['http://pbs.twimg.com/media/Eu4lHZnUcAkkORD.jpg'],"['https://t.co/t5KKAifYok', 'https://t.co/BaRo3mDQbs']"
58,[2102.10551] Delhi air quality prediction using LSTM #DeepLearning models with a focus on COVID-19 lockdown  https://t.co/BpWDuzRIWW H/T: @rohitashchandra,saqibali_ca,1364068394681528324,['DeepLearning'],2021-02-23 04:23:43+08:00,0,1,no images,['https://t.co/BpWDuzRIWW']
59,Walmart wants to bring drone deliveries to Arkansas early next year - CNET: #ai #deeplearning #iot CC: @worldtrendsinfo https://t.co/uMNDKpHunk https://t.co/mOdBBpg2j7,WorldTrendsInfo,1364067982675091456,"['ai', 'deeplearning', 'iot']",2021-02-23 04:22:04+08:00,0,1,['http://pbs.twimg.com/media/Eu4kiwgUcAUkxKX.jpg'],"['https://t.co/uMNDKpHunk', 'https://t.co/mOdBBpg2j7']"
60,"In this session, Natassha will demonstrate a sample project - a facial recognition app, and explain how you can create a similar system to showcase on your portfolio.

Visit https://t.co/QinY1SwA5H for registration.

#DeepLearning #portfolio #Project #MachineLearning #python https://t.co/VowASGItIG",a_colab,1364066478069178368,"['DeepLearning', 'portfolio', 'Project', 'MachineLearning', 'python']",2021-02-23 04:16:06+08:00,1,1,['http://pbs.twimg.com/media/Eu4jO1tVoAIKCtm.jpg'],"['https://t.co/QinY1SwA5H', 'https://t.co/VowASGItIG']"
61,"Checkout my review of an online Deep Learning course that I recently took.

https://t.co/tNnGpGxRDk

#onlinelearning #deeplearning #keras #IBM #AI #Coursera https://t.co/5cWIaTAqX6",dontyoulovedata,1364065962824097800,"['onlinelearning', 'deeplearning', 'keras', 'IBM', 'AI', 'Coursera']",2021-02-23 04:14:03+08:00,2,0,['http://pbs.twimg.com/media/Eu4iqUrVgAIMp7H.jpg'],"['https://t.co/tNnGpGxRDk', 'https://t.co/5cWIaTAqX6']"
62,Artificial Intelligence And The End Of Work #NeuralNetworks #artificialintelligence #deeplearning #learning via https://t.co/u14WxAYdRI https://t.co/YpkiOZAfDO,Lucian2drei,1364065483608240128,"['NeuralNetworks', 'artificialintelligence', 'deeplearning', 'learning']",2021-02-23 04:12:09+08:00,1,0,no images,"['https://t.co/u14WxAYdRI', 'https://t.co/YpkiOZAfDO']"
63,"Get Equipped with Latest Technologies

Read more - https://t.co/pXZY1L63Is

For More information contact us:-
Email - navdeep@revinfotech.com
call@ - +1-949-208-0179

#artificialintelligence #ai #machinelearning #technology #datascience #deeplearning #python #programming #robotic https://t.co/pmQIuvTBX4",RevInfotech,1364065482391785472,"['artificialintelligence', 'ai', 'machinelearning', 'technology', 'datascience', 'deeplearning', 'python', 'programming', 'robotic']",2021-02-23 04:12:08+08:00,6,2,['http://pbs.twimg.com/media/Eu4iTjnVkAEonEd.jpg'],"['https://t.co/pXZY1L63Is', 'https://t.co/pmQIuvTBX4']"
64,@stoolpresidente You have paper hands and are not a viable source #DeepLearning,Chuckedtheworld,1364065264271204353,['DeepLearning'],2021-02-23 04:11:16+08:00,0,0,no images,[]
65,"Is it real?? Data can answer all questions..check here
https://t.co/b6gzJRhDVd
#DataScience #BigData #Analytics #Python #MachineLearning #DeepLearning #Datamining #Data #Marketing #Strategy #IT #Technology #Research  #Security  #Education  #AI #ML #TensorFlow  #Designnation",designnation20,1364064535351590916,"['DataScience', 'BigData', 'Analytics', 'Python', 'MachineLearning', 'DeepLearning', 'Datamining', 'Data', 'Marketing', 'Strategy', 'IT', 'Technology', 'Research', 'Security', 'Education', 'AI', 'ML', 'TensorFlow', 'Designnation']",2021-02-23 04:08:22+08:00,11,7,no images,['https://t.co/b6gzJRhDVd']
66,Creating “Unbiased News” Using Data Science #DeepLearning #learning #machinelearning via https://t.co/7R5GEqGi4t https://t.co/yW4tjg8WDb,PrintableEtsy,1364063263399501827,"['DeepLearning', 'learning', 'machinelearning']",2021-02-23 04:03:19+08:00,3,0,no images,"['https://t.co/7R5GEqGi4t', 'https://t.co/yW4tjg8WDb']"
67,"AI Advantages in Banking Grow, Adding Pressure for Broad Adoption

https://t.co/gwS0mrnzCe

#MachineLearning #AI #DeepLearning #fintech #lifescience #BigData #Analytics #RStats #Python #Java #ReactJS #Serverless #IoT #Linux #100DaysOfCode #SQL #Programming @JimMarous https://t.co/llS5UDMgCu",danieluriol,1364063195095322626,"['MachineLearning', 'AI', 'DeepLearning', 'fintech', 'lifescience', 'BigData', 'Analytics', 'RStats', 'Python', 'Java', 'ReactJS', 'Serverless', 'IoT', 'Linux', '100DaysOfCode', 'SQL', 'Programming']",2021-02-23 04:03:03+08:00,22,11,['http://pbs.twimg.com/media/Eu4gP1hXMAEA1Ib.png'],"['https://t.co/gwS0mrnzCe', 'https://t.co/llS5UDMgCu']"
68,"Follow Us And You Follow The Sun !!!
WiDS is Driving Worldwide sessions across - APAC/EMEA/Americas for a 24 hours virtual conference.
 Register yourself at https://t.co/ug5VQAPFWu
#datascience #collaboration #ai #machinelearning #deeplearning #innovation #ml #wids2021 #stanford https://t.co/9QnfrHrgdx",WiMLDS_Pune,1364062909274329088,"['datascience', 'collaboration', 'ai', 'machinelearning', 'deeplearning', 'innovation', 'ml', 'wids2021', 'stanford']",2021-02-23 04:01:55+08:00,0,1,['http://pbs.twimg.com/media/Eu4f-sxWQAIZat-.jpg'],"['https://t.co/ug5VQAPFWu', 'https://t.co/9QnfrHrgdx']"
69,The Deep Learning Inference Acceleration Blog Series — Part 2- Hardware https://t.co/fEkyqAsYQN #DL #AI #ML #DeepLearning  #ArtificialIntelligence #MachineLearning #ComputerVision #AutonomousVehicles #NeuroMorphic #Robotics,Deep_In_Depth,1364062449671012354,"['DL', 'AI', 'ML', 'DeepLearning', 'ArtificialIntelligence', 'MachineLearning', 'ComputerVision', 'AutonomousVehicles', 'NeuroMorphic', 'Robotics']",2021-02-23 04:00:05+08:00,2,3,no images,['https://t.co/fEkyqAsYQN']
70,"NVIDIA is building an ai supercomputer for healthcare research in England.

Read here: https://t.co/qISnt1mS0k

#ArtificialIntelligence #MachineLearning #AI #NLP #BigData #DeepLearning #data #IoT  #technology #tech #cybersecurity https://t.co/S8O4JAkvX9",sujatvis,1364061177286963201,"['ArtificialIntelligence', 'MachineLearning', 'AI', 'NLP', 'BigData', 'DeepLearning', 'data', 'IoT', 'technology', 'tech', 'cybersecurity']",2021-02-23 03:55:02+08:00,7,3,['http://pbs.twimg.com/media/Eu4eaZhWQAElUyV.jpg'],"['https://t.co/qISnt1mS0k', 'https://t.co/S8O4JAkvX9']"
71,"Hi Do you need  any  logo Design visit my Link..https://t.co/eEn0aSgc9S
DataScience #MachineLearning #Python #DataAnalysis #DeepLearning #SQL #ArtificialIntelligence #Microsoft #PowerBI #Tableau #BigData #hadoop #100DaysOfCode",DesignMaster16,1364061010877849611,"['MachineLearning', 'Python', 'DataAnalysis', 'DeepLearning', 'SQL', 'ArtificialIntelligence', 'Microsoft', 'PowerBI', 'Tableau', 'BigData', 'hadoop', '100DaysOfCode']",2021-02-23 03:54:22+08:00,13,2,no images,['https://t.co/eEn0aSgc9S']
72,"Blueprint: The Science of Success https://t.co/CgVB22NbmT

#VaathiMANIAEverywhere | #Master
#ArtificialIntelligence #DeepLearning #DataScience #javascript #serverless #WomenInTech #100DaysOfCode #python #Linux #Flutter #TensorFlow #IoT #AR #VR #BiometricBoarding 
 #RateFm",JayRamonyai,1364059540807966720,"['VaathiMANIAEverywhere', 'Master', 'ArtificialIntelligence', 'DeepLearning', 'DataScience', 'javascript', 'serverless', 'WomenInTech', '100DaysOfCode', 'python', 'Linux', 'Flutter', 'TensorFlow', 'IoT', 'AR', 'VR', 'BiometricBoarding', 'RateFm']",2021-02-23 03:48:32+08:00,36,16,no images,['https://t.co/CgVB22NbmT']
73,Follow us for everything related with Drones #drones #UAV #DeepLearning #ElonMusk #Researchpaper #dronephotography #survey #dronephotography #cityscape #DJI #3Dmodeling #3Dscanning #mapping #photogrammetry #realitycapture,UASG9,1364057988147802114,"['drones', 'UAV', 'DeepLearning', 'ElonMusk', 'Researchpaper', 'dronephotography', 'survey', 'dronephotography', 'cityscape', 'DJI', '3Dmodeling', '3Dscanning', 'mapping', 'photogrammetry', 'realitycapture']",2021-02-23 03:42:22+08:00,1,2,no images,[]
74,Calastone implements Opsmatix Artificial Intelligence solution Improving client handling and efficiency within client operations  PRNewswire https://t.co/mTTCcIzaOY #aisydney #artificialintelligence #ai #artificialintelligence #machinelearning #analytics #bigdata #deeplearning https://t.co/V3PnU7AqrB,AISydneyEvents,1364056192306343941,"['aisydney', 'artificialintelligence', 'ai', 'artificialintelligence', 'machinelearning', 'analytics', 'bigdata', 'deeplearning']",2021-02-23 03:35:13+08:00,0,0,['http://pbs.twimg.com/media/Eu4Z4LvWQAEoH-7.jpg'],"['https://t.co/mTTCcIzaOY', 'https://t.co/V3PnU7AqrB']"
75,"Superintelligence Cannot be Contained: Lessons from Computability Theory

https://t.co/2mlUZQLvhQ [PDF Journal of Artificial Intelligence Research]

#AI #MachineLearning  #DeepLearning

Cc @DeepLearn007 @JimMarous @SpirosMargaris @YvesMulkers @terence_mills @psb_dc @andi_staub https://t.co/VIISvdthjT",ipfconline1,1364055645079678978,"['AI', 'MachineLearning', 'DeepLearning']",2021-02-23 03:33:03+08:00,14,7,['http://pbs.twimg.com/media/Eu4ZYS3WYAEsuMe.png'],"['https://t.co/2mlUZQLvhQ', 'https://t.co/VIISvdthjT']"
76,The increasing adoption of #computational creativity solutions &amp; advancements in #MachineLearning &amp; #DeepLearning algorithms are key catalysts to nurture machine co-creativity in coming years. More with @Frost_Sullivan Top 5 #Technology Opps for 2021: https://t.co/l4RJFyQ68N,FrostAnand,1364053952992407552,"['computational', 'MachineLearning', 'DeepLearning', 'Technology']",2021-02-23 03:26:19+08:00,1,0,no images,['https://t.co/l4RJFyQ68N']
77,An interesting paper on the field spectroscopy of nitrogen concentration. #DeepLearning based model to predict nitrogen levels in the temperate grasslands and varying band selection over seasons.  #hyperspectralremotesensing #uncertainty #Precisionagriculture https://t.co/3STFTOFIR4,ChawlaSivee,1364052597431169026,"['DeepLearning', 'hyperspectralremotesensing', 'uncertainty', 'Precisionagriculture']",2021-02-23 03:20:56+08:00,3,2,no images,['https://t.co/3STFTOFIR4']
78,"Behind The Scenes 

Of #AI, #IoT And #5G Advancement 

https://t.co/p1Qp6njZgA #fintech #ArtificialIntelligence #MachineLearning #DeepLearning #BigData https://t.co/FCYhYl5K4g",SpirosMargaris,1364051117190094848,"['AI', 'IoT', '5G', 'fintech', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning', 'BigData']",2021-02-23 03:15:03+08:00,5,2,['http://pbs.twimg.com/media/Eu4VQyrXMAIRTAD.jpg'],"['https://t.co/p1Qp6njZgA', 'https://t.co/FCYhYl5K4g']"
79,GPU for Deep Learning Market worth $14.2 billion by 2030 – Exclusive Report by R -  https://t.co/Xhd2wWiE1S #deeplearning #intoAInews,into_AI,1364050240450355205,"['deeplearning', 'intoAInews']",2021-02-23 03:11:34+08:00,0,0,no images,['https://t.co/Xhd2wWiE1S']
80,Applications of Artificial Intelligence in COVID-19 ICU and ER situations - Two branches https://t.co/LpYnPWZrYt #deeplearning #intoAInews,into_AI,1364050198645927937,"['deeplearning', 'intoAInews']",2021-02-23 03:11:24+08:00,2,0,no images,['https://t.co/LpYnPWZrYt']
81,"#R Programming: Advanced Analytics In R For Data Science #udemyfree #udemycoupon 

=&gt; https://t.co/r7vwAGMGrN

#DataScience #R #DataAnalysis #DeepLearning #TensorFlow #Python #ArtificialIntelligence #MachineLearning #NeuralNetworks #javascript30 #100DaysOfCode #udemy",FreeHipwee,1364047950368829441,"['R', 'udemyfree', 'udemycoupon', 'DataScience', 'R', 'DataAnalysis', 'DeepLearning', 'TensorFlow', 'Python', 'ArtificialIntelligence', 'MachineLearning', 'NeuralNetworks', 'javascript30', '100DaysOfCode', 'udemy']",2021-02-23 03:02:28+08:00,20,6,no images,['https://t.co/r7vwAGMGrN']
82,Artificial Intelligence And The End Of Work #ArtificialIntelligence #deeplearning #learning via https://t.co/eBW8Lmmpx7 https://t.co/vr88k6P0O0,StanleyEpstein,1364047616183586819,"['ArtificialIntelligence', 'deeplearning', 'learning']",2021-02-23 03:01:09+08:00,0,0,no images,"['https://t.co/eBW8Lmmpx7', 'https://t.co/vr88k6P0O0']"
83,"Can We #Trust #AI? 

When AI Asks For #Human #Help 

https://t.co/SYAYdjkE3e #fintech #ArtificialIntelligence #MachineLearning #DeepLearning #robotics @ctowersclark @PodGroup_IoT @HaroldSinnott @Paula_Piccard @YuHelenYu @terence_mills P@Damien_CABADI @enricomolinari @mclynd https://t.co/NqSX7mHkAZ",SpirosMargaris,1364047587624558592,"['Trust', 'AI', 'Human', 'Help', 'fintech', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning', 'robotics']",2021-02-23 03:01:02+08:00,15,14,['http://pbs.twimg.com/media/Eu4SDV0XEAcmwV5.jpg'],"['https://t.co/SYAYdjkE3e', 'https://t.co/NqSX7mHkAZ']"
84,Discovery Plus is available on Roku and Fire TV at launch: #DeepLearning #IoT #BigData CC @MIKEQUINDAZZI https://t.co/w23lwcuY0B https://t.co/xiRDKFgojQ,Social_Molly,1364046890988310528,"['DeepLearning', 'IoT', 'BigData']",2021-02-23 02:58:16+08:00,10,5,['http://pbs.twimg.com/media/Eu4RXBVVgAIN2B7.jpg'],"['https://t.co/w23lwcuY0B', 'https://t.co/xiRDKFgojQ']"
85,Swift for TensorFlow project shuts down #ArtificialIntelligence #deeplearning #learning via https://t.co/eBW8Lmmpx7 https://t.co/rKGnm2FOwP,StanleyEpstein,1364046599782031360,"['ArtificialIntelligence', 'deeplearning', 'learning']",2021-02-23 02:57:06+08:00,1,1,no images,"['https://t.co/eBW8Lmmpx7', 'https://t.co/rKGnm2FOwP']"
86,An Indiana Jones game is coming from the studio that rebooted Wolfenstein: #ai #deeplearning #iot CC: @worldtrendsinfo https://t.co/F4mSVI5hz3 https://t.co/LuD1ZWdW0g,MotorcycleTwitt,1364045490757660681,"['ai', 'deeplearning', 'iot']",2021-02-23 02:52:42+08:00,2,0,['http://pbs.twimg.com/media/Eu4QFh_VIAAndf2.jpg'],"['https://t.co/F4mSVI5hz3', 'https://t.co/LuD1ZWdW0g']"
87,"Handling Data Scarcity while building Machine Learning applications
 https://t.co/vWaone4VQ4

#ArtificialIntelligence #MachineLearning #DataScience #BigData #DeepLearning #coding #100DaysOfCode #100DaysOfMLCode",sachinjainphd,1364044319901024258,"['ArtificialIntelligence', 'MachineLearning', 'DataScience', 'BigData', 'DeepLearning', 'coding', '100DaysOfCode', '100DaysOfMLCode']",2021-02-23 02:48:03+08:00,12,4,no images,['https://t.co/vWaone4VQ4']
88,"Blueprint: The Science of Success https://t.co/CgVB22NbmT

#VaathiMANIAEverywhere | #Master
#ArtificialIntelligence #DeepLearning #DataScience #javascript #serverless #WomenInTech #100DaysOfCode #python #Linux #Flutter #TensorFlow #IoT #AR #VR #BiometricBoarding 
 #WWERaw",JayRamonyai,1364042117170008065,"['VaathiMANIAEverywhere', 'Master', 'ArtificialIntelligence', 'DeepLearning', 'DataScience', 'javascript', 'serverless', 'WomenInTech', '100DaysOfCode', 'python', 'Linux', 'Flutter', 'TensorFlow', 'IoT', 'AR', 'VR', 'BiometricBoarding', 'WWERaw']",2021-02-23 02:39:18+08:00,29,15,no images,['https://t.co/CgVB22NbmT']
89,Artificial Intelligence And The End Of Work #NeuralNetworks #artificialintelligence #deeplearning #learning  https://t.co/PdSJXRxnLe,KeesmanMatthijs,1364041158171721729,"['NeuralNetworks', 'artificialintelligence', 'deeplearning', 'learning']",2021-02-23 02:35:29+08:00,0,0,no images,['https://t.co/PdSJXRxnLe']
90,List of 35 Best Date time plugins in Js #ArtificialIntelligence #deeplearning #learning via https://t.co/kqI2JSOoct https://t.co/k5SmCx4Z33,Superdigital9,1364041158159122432,"['ArtificialIntelligence', 'deeplearning', 'learning']",2021-02-23 02:35:29+08:00,0,0,no images,"['https://t.co/kqI2JSOoct', 'https://t.co/k5SmCx4Z33']"
91,List of 35 Best Date time plugins in Js #ArtificialIntelligence #deeplearning #learning via https://t.co/NEo7LankbK https://t.co/syONnMFpP6,Techfuturenew,1364041158150782977,"['ArtificialIntelligence', 'deeplearning', 'learning']",2021-02-23 02:35:29+08:00,0,0,no images,"['https://t.co/NEo7LankbK', 'https://t.co/syONnMFpP6']"
92,"(Applying and Extending Oracle Spatial) Check it out 👉 - https://t.co/bsyysE5EP7

#datascience #Java #ArtificialIntelligence #python #Bigdata #javascript #angular #reactjs #DeepLearning #Django #100DaysofCode #fullstackdeveloper #security #IoT https://t.co/OjJhAgRJ1b",progbooks1,1364039701930205186,"['datascience', 'Java', 'ArtificialIntelligence', 'python', 'Bigdata', 'javascript', 'angular', 'reactjs', 'DeepLearning', 'Django', '100DaysofCode', 'fullstackdeveloper', 'security', 'IoT']",2021-02-23 02:29:42+08:00,13,6,['http://pbs.twimg.com/media/Eu4K4WJVgAMDy6a.jpg'],"['https://t.co/bsyysE5EP7', 'https://t.co/OjJhAgRJ1b']"
93,"The real problem is a kind of #DeepControl

We are creating the framework for a new type of potential slavery, under a smart camouflage.

In a post-Asimov world, full of dystopic examples, to hack is evolving from a bad practice into a ethical tool.

#AI #DeepLearning #EthicalAI https://t.co/oHMhL8ddRL",4n4lisis,1364039587992113152,"['DeepControl', 'AI', 'DeepLearning', 'EthicalAI']",2021-02-23 02:29:15+08:00,3,1,no images,['https://t.co/oHMhL8ddRL']
94,Creating “Unbiased News” Using Data Science #MachineLearning #deeplearning #learning via https://t.co/zeb5hNqb8q https://t.co/US2whDZFxZ,corizance,1364039552957112323,"['MachineLearning', 'deeplearning', 'learning']",2021-02-23 02:29:06+08:00,1,0,no images,"['https://t.co/zeb5hNqb8q', 'https://t.co/US2whDZFxZ']"
95,Read my #MachineLearning Daily https://t.co/La8bmHpa4T #deeplearning #machinelearning,rautsan,1364038825371201537,"['MachineLearning', 'deeplearning', 'machinelearning']",2021-02-23 02:26:13+08:00,2,0,no images,['https://t.co/La8bmHpa4T']
96,Building Custom Deep Learning Based OCR models #DeepLearning #learning #machinelearning via https://t.co/kp4jiOLxPU https://t.co/zY6PGW0mv0,1nterestingTech,1364037796562948096,"['DeepLearning', 'learning', 'machinelearning']",2021-02-23 02:22:07+08:00,3,0,no images,"['https://t.co/kp4jiOLxPU', 'https://t.co/zY6PGW0mv0']"
97,"Deployment of Machine Learning Models in Production | Python |  Course  

=&gt; https://t.co/ZabtqA6LVp

#DataScience #MachineLearning #ConvolutionalNeuralNetworks #TensorFlow #Python #DeepLearning #ArtificialIntelligence #javascript30 #free #udemy #coupons #100DaysOfCode",contempediacom,1364037344572006401,"['DataScience', 'MachineLearning', 'ConvolutionalNeuralNetworks', 'TensorFlow', 'Python', 'DeepLearning', 'ArtificialIntelligence', 'javascript30', 'free', 'udemy', 'coupons', '100DaysOfCode']",2021-02-23 02:20:20+08:00,25,9,no images,['https://t.co/ZabtqA6LVp']
98,"Udemy Free Discount - Deep Learning with Python and Keras #udemycoupon -&gt; https://t.co/tcYyweged5

#DataScience #MachineLearning #Python #DataAnalysis #DeepLearning #SQL #ArtificialIntelligence #Microsoft #PowerBI #Tableau #BigData #hadoop #100DaysOfCode",couponfree01,1364037260937736193,"['udemycoupon', 'DataScience', 'MachineLearning', 'Python', 'DataAnalysis', 'DeepLearning', 'SQL', 'ArtificialIntelligence', 'Microsoft', 'PowerBI', 'Tableau', 'BigData', 'hadoop', '100DaysOfCode']",2021-02-23 02:20:00+08:00,13,7,no images,['https://t.co/tcYyweged5']
99,Creating “Unbiased News” Using Data Science #DeepLearning #learning #machinelearning via https://t.co/kpF6ctybjv https://t.co/NytpOmv80H,aisear_ch,1364036103699857413,"['DeepLearning', 'learning', 'machinelearning']",2021-02-23 02:15:24+08:00,1,0,no images,"['https://t.co/kpF6ctybjv', 'https://t.co/NytpOmv80H']"
