,Tweet Content,User Name,Tweet Id,HashTags,CreatedAt,Retweet Count,Favourite Count,Image URL,Embedded URL
10,@InfoSystems Announces Security Operations Partnership with Arctic Wolf https://t.co/AAqr7sACZZ #artificialintelligence #AiThority #InfoSystems #cybersecurity #Security,AiThority,1364101968503984128,"['artificialintelligence', 'AiThority', 'InfoSystems', 'cybersecurity', 'Security']",2021-02-23 06:37:07+08:00,0,0,no images,['https://t.co/AAqr7sACZZ']
11,@globysinc Announces B2B Digital Experience “State of the Telecom Industry” Research Results https://t.co/dhx2gadVIH #artificialintelligence #AiThority #Globys #digitaltransformation #B2B #customerexperience,AiThority,1364101649703256069,"['artificialintelligence', 'AiThority', 'Globys', 'digitaltransformation', 'B2B', 'customerexperience']",2021-02-23 06:35:51+08:00,0,0,no images,['https://t.co/dhx2gadVIH']
12,Frameworkless Front End Development PDF #ArtificialIntelligence via https://t.co/3NKgw00W6J https://t.co/mEvMA8u6Za,SureshRukman,1364101563405467649,['ArtificialIntelligence'],2021-02-23 06:35:31+08:00,0,0,no images,"['https://t.co/3NKgw00W6J', 'https://t.co/mEvMA8u6Za']"
13,Bose appoints its first female CEO #ArtificialIntelligence #ui via https://t.co/bDTgBUIWtG https://t.co/VrMpJkbebv,sajidmirza,1364101563401330690,"['ArtificialIntelligence', 'ui']",2021-02-23 06:35:31+08:00,0,0,no images,"['https://t.co/bDTgBUIWtG', 'https://t.co/VrMpJkbebv']"
14,Car Repair with Google: https://t.co/ho6uFCv6ou #MachineLearning #CarRepair #Internet #HowTo #ArtificialIntelligence,AI_PlainEnglish,1364101452612988929,"['MachineLearning', 'CarRepair', 'Internet', 'HowTo', 'ArtificialIntelligence']",2021-02-23 06:35:04+08:00,0,0,no images,['https://t.co/ho6uFCv6ou']
15,Only 40% of decision makers are involved in #ArtificialIntelligence or plan to do so. Use these 4 arguments to improve your success rate when pitching AI initiatives. https://t.co/9echkC3hoF,comtech_systems,1364101421126217728,['ArtificialIntelligence'],2021-02-23 06:34:57+08:00,0,0,no images,['https://t.co/9echkC3hoF']
16,"@Activu Announces vis/ability Cloud, the Virtual Command Center for I.T. Monitoring and Cyber Security Teams https://t.co/IPf5gXczRX #artificialintelligence #AiThority #Activu #CyberSecurity #VisualIntelligence",AiThority,1364101224405041153,"['artificialintelligence', 'AiThority', 'Activu', 'CyberSecurity', 'VisualIntelligence']",2021-02-23 06:34:10+08:00,0,0,no images,['https://t.co/IPf5gXczRX']
17,"Transferring Human Knowledge to Artificial Intelligence

https://t.co/kXGq8rdUYg
#Eletimes #electronics #Technology #Engineers #ArtificialIntelligence #AI",ELETimes,1364101126631563266,"['Eletimes', 'electronics', 'Technology', 'Engineers', 'ArtificialIntelligence', 'AI']",2021-02-23 06:33:47+08:00,0,0,no images,['https://t.co/kXGq8rdUYg']
18,Will Machine Learning Play a Vital Role in 2018 for Big Data? #MachineLearning  https://t.co/4Bl3UpU84q #ArtificialIntelligence,EngBigData,1364100280124661761,"['MachineLearning', 'ArtificialIntelligence']",2021-02-23 06:30:25+08:00,2,0,no images,['https://t.co/4Bl3UpU84q']
19,"AI in MedTech!
Personalizing Treatment 
#AI #artificialintelligence #medtech #healthtech #Medical #technology #tech #innovation #invention #incubation #mentoring #accelerator #coworking #virtualCFO #virtualoffice  #accelerator #startup #startupbusiness #startups #MSME #edtech https://t.co/jxNSXGm9aR",FoundersCube,1364100266425942018,"['AI', 'artificialintelligence', 'medtech', 'healthtech', 'Medical', 'technology', 'tech', 'innovation', 'invention', 'incubation', 'mentoring', 'accelerator', 'coworking', 'virtualCFO', 'virtualoffice', 'accelerator', 'startup', 'startupbusiness', 'startups', 'MSME', 'edtech']",2021-02-23 06:30:21+08:00,1,0,no images,['https://t.co/jxNSXGm9aR']
20,".@ILAerospaceIAI #AI #ArtificialIntelligence #robot #unmanned:: IAI, Matrix to Establish an AI Development Center for Automated Target Detection https://t.co/2NG6S9mtNh https://t.co/MiLrt5AgII",defenseworld,1364099697049239552,"['AI', 'ArtificialIntelligence', 'robot', 'unmanned']",2021-02-23 06:28:06+08:00,1,0,['http://pbs.twimg.com/media/Eu5BcfjXIAIKkkm.jpg'],"['https://t.co/2NG6S9mtNh', 'https://t.co/MiLrt5AgII']"
21,Express Your Love With This Artificial Intelligence Platform! #ArtificialIntelligence via https://t.co/fnUT00e3R8 https://t.co/2Msg16FymU,DecisionsSmart,1364099452986867712,['ArtificialIntelligence'],2021-02-23 06:27:07+08:00,0,1,no images,"['https://t.co/fnUT00e3R8', 'https://t.co/2Msg16FymU']"
22,"Machine Learning Engineering

Link - https://t.co/EKdlMmkoUy

#MachineLearning #100DaysOfCode #CodeNewbies #WomenWhoCode #DEVCommunity #DevOps #Robotics #DeepLearning #DataScience #AI #ArtificialIntelligence #SoftwareEngineering #programming",rasangarocks,1364098645721636865,"['MachineLearning', '100DaysOfCode', 'CodeNewbies', 'WomenWhoCode', 'DEVCommunity', 'DevOps', 'Robotics', 'DeepLearning', 'DataScience', 'AI', 'ArtificialIntelligence', 'SoftwareEngineering', 'programming']",2021-02-23 06:23:55+08:00,18,6,no images,['https://t.co/EKdlMmkoUy']
23,"Read ""This flying AI robot can pick fruit – preventing waste in the process"" https://t.co/fTJNPv8NQX

For more, get the app from
https://t.co/0ic5yan9qn

#ArtificialIntelligence #AI #CV #DL #Robotics #Drone #robot #AV #agritech #agriculture #farming #food #foodtech #sensors #IoT https://t.co/aHy26ZAnWh",A6Singularity,1364098449222733825,"['ArtificialIntelligence', 'AI', 'CV', 'DL', 'Robotics', 'Drone', 'robot', 'AV', 'agritech', 'agriculture', 'farming', 'food', 'foodtech', 'sensors', 'IoT']",2021-02-23 06:23:08+08:00,0,0,['http://pbs.twimg.com/media/Eu5ATTNVcAMhhsF.jpg'],"['https://t.co/fTJNPv8NQX', 'https://t.co/0ic5yan9qn', 'https://t.co/aHy26ZAnWh']"
24,"Read ""Researchers examine how multilingual BERT models encode grammatical features"" https://t.co/HbAROZIMsf

For more, get the app from
https://t.co/0ic5yan9qn

#AI #ArtificialIntelligence #ML #DL #BERT #NLP #transformers #languages #language #grammar #researchpaper #research https://t.co/PEwAD1rXIw",A6Singularity,1364098278283862021,"['AI', 'ArtificialIntelligence', 'ML', 'DL', 'BERT', 'NLP', 'transformers', 'languages', 'language', 'grammar', 'researchpaper', 'research']",2021-02-23 06:22:27+08:00,1,0,['http://pbs.twimg.com/media/Eu5AJVGVcAECMYM.jpg'],"['https://t.co/HbAROZIMsf', 'https://t.co/0ic5yan9qn', 'https://t.co/PEwAD1rXIw']"
25,Microsoft joins media publishers in Europe in push to get big tech to pay for news https://t.co/TEpZFPROyI #technews #artificialintelligence,asifrazzaq1988,1364096794662084608,"['technews', 'artificialintelligence']",2021-02-23 06:16:34+08:00,1,0,no images,['https://t.co/TEpZFPROyI']
26,Express Your Love With This Artificial Intelligence Platform! #ArtificialIntelligence  https://t.co/67fCrnfXqi,hashem25,1364096697807306753,['ArtificialIntelligence'],2021-02-23 06:16:11+08:00,3,0,no images,['https://t.co/67fCrnfXqi']
27,"Debunking the top myths about #AI 

@Gartner_IT 

https://t.co/cCfcqFIfSE

#Artificialintelligence #machinelearning #automation #ITStrategy",itvibesau,1364096652282265600,"['AI', 'Artificialintelligence', 'machinelearning', 'automation', 'ITStrategy']",2021-02-23 06:16:00+08:00,1,1,no images,['https://t.co/cCfcqFIfSE']
28,"Which IT Course has the highest market value in 2021?

https://t.co/ELiPzGpDxg

#Itcourse #jobguaranteedcourse #highestsalarycourse #ITtraining #Datascience #Fullstack #cloudcomputing #cybersecurity #blockchain #Artificialintelligence #Ai #softwarwdevelopment #Webdevelopment https://t.co/1XnPLJxPvV",itprenurpune,1364096616156651523,"['Itcourse', 'jobguaranteedcourse', 'highestsalarycourse', 'ITtraining', 'Datascience', 'Fullstack', 'cloudcomputing', 'cybersecurity', 'blockchain', 'Artificialintelligence', 'Ai', 'softwarwdevelopment', 'Webdevelopment']",2021-02-23 06:15:51+08:00,6,2,['http://pbs.twimg.com/media/Eu4-lX-UUAM1gis.jpg'],"['https://t.co/ELiPzGpDxg', 'https://t.co/1XnPLJxPvV']"
29,Computer Vision : Best Ever Explained #ArtificialIntelligence #learning #machinelearning via https://t.co/cBj7YRwrst https://t.co/I3vniUC6Fj,PawanSomanchi,1364096525979254784,"['ArtificialIntelligence', 'learning', 'machinelearning']",2021-02-23 06:15:30+08:00,2,1,no images,"['https://t.co/cBj7YRwrst', 'https://t.co/I3vniUC6Fj']"
30,How likely are consumers to adopt artificial intelligence for banking advice? #ArtificialIntelligence #banking via https://t.co/KDUhFaFE1M https://t.co/FhWtC9iXk4,cornichecorp,1364096525530447875,"['ArtificialIntelligence', 'banking']",2021-02-23 06:15:30+08:00,1,0,no images,"['https://t.co/KDUhFaFE1M', 'https://t.co/FhWtC9iXk4']"
31,#ArtificialIntelligence In The Corporate Boardroom https://t.co/gQUEpggdzl &lt; #AI,ChrisEOlive,1364096351492075520,"['ArtificialIntelligence', 'AI']",2021-02-23 06:14:48+08:00,3,0,no images,['https://t.co/gQUEpggdzl']
32,"#BigData is a term that’s come to be used to describe the technology &amp; practice of working with #Data that’s comes in many different forms. 
#Robotics #DataAnalytics #AI #ArtificialIntelligence #Insights #DataVisualization 
https://t.co/7LTgzIDOlc
by @BernardMarr via @Forbes",SciphicsTech,1364095894484779008,"['BigData', 'Data', 'Robotics', 'DataAnalytics', 'AI', 'ArtificialIntelligence', 'Insights', 'DataVisualization']",2021-02-23 06:12:59+08:00,4,0,no images,['https://t.co/7LTgzIDOlc']
33,"Types of AI

Based on ability &amp; functionality 

#artificialintelligence #ai #machinelearning #technology #datascience #deeplearning #python #programming #robotics #tech #coding #bigdata #iot #computerscience #innovation #data #dataanalytics #datascientist #robot #automation #ml https://t.co/xlvoWzDeDj",Vitti_AI,1364095792466694147,"['artificialintelligence', 'ai', 'machinelearning', 'technology', 'datascience', 'deeplearning', 'python', 'programming', 'robotics', 'tech', 'coding', 'bigdata', 'iot', 'computerscience', 'innovation', 'data', 'dataanalytics', 'datascientist', 'robot', 'automation', 'ml']",2021-02-23 06:12:35+08:00,7,0,['http://pbs.twimg.com/media/Eu494wNVkAA0xlJ.jpg'],['https://t.co/xlvoWzDeDj']
34,"NASA reveals video of preserverance's landing on mars

Follow us for daily updates Victory hand

https://t.co/k26O3M0DSX

#NASAPerseverance #NASA #mars2021 #MarsLanding #space #spaceexploration #ArtificialIntelligence #MachineLearning #edpat #edaptlearningapp https://t.co/gsEnxnjtWg",edapthere,1364094442794192900,"['NASAPerseverance', 'NASA', 'mars2021', 'MarsLanding', 'space', 'spaceexploration', 'ArtificialIntelligence', 'MachineLearning', 'edpat', 'edaptlearningapp']",2021-02-23 06:07:13+08:00,3,2,['http://pbs.twimg.com/media/Eu48DshVgAAhVTA.jpg'],"['https://t.co/k26O3M0DSX', 'https://t.co/gsEnxnjtWg']"
35,"Artificial Intelligence and #Bias: 

The Buck Stops (W)here 

https://t.co/tSJ3EWCkf1 #fintech #insurtech #AI #ArtificialIntelligence #MachineLearning #DeepLearning #BigData @analyticsinme #futureofwork https://t.co/W62pOh9zS6",SpirosMargaris,1364094149419536385,"['Bias', 'fintech', 'insurtech', 'AI', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning', 'BigData', 'futureofwork']",2021-02-23 06:06:03+08:00,5,2,['http://pbs.twimg.com/media/Eu48ZmpWgAMObue.jpg'],"['https://t.co/tSJ3EWCkf1', 'https://t.co/W62pOh9zS6']"
36,4 ETFs to Invest in Robotics &amp; Artificial Intelligence - Nasdaq: 4 ETFs to Invest in Robotics &amp; Artificial Intelligence  Nasdaq https://t.co/E9Xl1LtXVZ #AI #artificialintelligence #Finperform https://t.co/LUmRKSwIOX,SuriyaSubraman,1364093404695592961,"['AI', 'artificialintelligence', 'Finperform']",2021-02-23 06:03:05+08:00,2,1,['http://pbs.twimg.com/media/Eu47uQSVIAE7W1p.jpg'],"['https://t.co/E9Xl1LtXVZ', 'https://t.co/LUmRKSwIOX']"
37,Frameworkless Front End Development PDF #ArtificialIntelligence via https://t.co/eBW8Lmmpx7 https://t.co/9inX6EaC0a,StanleyEpstein,1364092945671069698,['ArtificialIntelligence'],2021-02-23 06:01:16+08:00,2,1,no images,"['https://t.co/eBW8Lmmpx7', 'https://t.co/9inX6EaC0a']"
38,"#AINews #AI #esports

FEATURED by #SwissCognitive today 🚀: 
The Impact of #AI on Esport: the world of esports has opened its doors to #artificialintelligence, giving players a new edge.
by @milicakgoga

Happy Reading:
📌 https://t.co/2tMu7Tyzhk",SwissCognitive,1364092742817755136,"['AINews', 'AI', 'esports', 'SwissCognitive', 'AI', 'artificialintelligence']",2021-02-23 06:00:28+08:00,4,2,no images,['https://t.co/2tMu7Tyzhk']
39,Introduction to Machine Learning for Absolute Beginners - Analytics Vidhya https://t.co/AQ0K2afLAp #DL #AI #ML #DeepLearning  #ArtificialIntelligence #MachineLearning #ComputerVision #AutonomousVehicles #NeuroMorphic #Robotics,Deep_In_Depth,1364092725499428866,"['DL', 'AI', 'ML', 'DeepLearning', 'ArtificialIntelligence', 'MachineLearning', 'ComputerVision', 'AutonomousVehicles', 'NeuroMorphic', 'Robotics']",2021-02-23 06:00:24+08:00,3,2,no images,['https://t.co/AQ0K2afLAp']
40,"AtenTEC uses #technologies, #ArtificialIntelligence, and #DataMining and debugging #techniques with advanced #softwaresolutions compatible with #MachineLearning 
https://t.co/8iLs55ERKL https://t.co/8eRoED4b4A",atentec1,1364092626517991425,"['technologies', 'ArtificialIntelligence', 'DataMining', 'techniques', 'softwaresolutions', 'MachineLearning']",2021-02-23 06:00:00+08:00,2,1,['http://pbs.twimg.com/media/EuhXQTuXEAEkGNf.jpg'],"['https://t.co/8iLs55ERKL', 'https://t.co/8eRoED4b4A']"
41,Advancements of #ArtificialIntelligence in the #healthcare industry will open up a plethora of #job opportunities for Indian #youth while debate continues on whether #AI will create or kill jobs.,vikramgupta70,1364092522604060675,"['ArtificialIntelligence', 'healthcare', 'job', 'youth', 'AI']",2021-02-23 05:59:35+08:00,3,1,no images,[]
42,"Global Cooperation &amp; #Guidelines 

Will Let Countries Use #AIForGood 

https://t.co/11h5G12wL2 #fintech #BigData #ArtificialIntelligence #MachineLearning #DeepLearning @analyticsinme https://t.co/eI0Q7np70S",SpirosMargaris,1364091079600050176,"['Guidelines', 'AIForGood', 'fintech', 'BigData', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning']",2021-02-23 05:53:51+08:00,6,1,['http://pbs.twimg.com/media/Eu45m8YXAAIBg8z.jpg'],"['https://t.co/11h5G12wL2', 'https://t.co/eI0Q7np70S']"
43,#ArtificialIntelligence #AI [Things I can only say in #Blogs] #Poetry #Life #AR #VR #Creators #TimeTravel #GeneticMemory #Christ #amWriting #Love #Eternity https://t.co/5BG6IUQaS8,DisruptiveArte,1364090928865009673,"['ArtificialIntelligence', 'AI', 'Blogs', 'Poetry', 'Life', 'AR', 'VR', 'Creators', 'TimeTravel', 'GeneticMemory', 'Christ', 'amWriting', 'Love', 'Eternity']",2021-02-23 05:53:15+08:00,3,2,no images,['https://t.co/5BG6IUQaS8']
44,"Taking us into his world of animation, academy award winner Parag Havaldar will deliver this sensational talk in our SPM Summit India 2021!

Registration: https://t.co/Sgk13JT4Be

#prodmgmt #productmanager #MachineLearning #ArtificialIntelligence #digitaltech https://t.co/gQez5Jf0aA",IndiaIspma,1364090924813312003,"['prodmgmt', 'productmanager', 'MachineLearning', 'ArtificialIntelligence', 'digitaltech']",2021-02-23 05:53:14+08:00,2,0,['http://pbs.twimg.com/media/Eu41iCLVgAA_b4x.jpg'],"['https://t.co/Sgk13JT4Be', 'https://t.co/gQez5Jf0aA']"
45,#ArtificialIntelligence #AI [Things I can only say in #Blogs] #Poetry #Life #AR #VR #Creators #TimeTravel #GeneticMemory #Christ #amWriting #Love #Eternity https://t.co/Wc3DG5gMXL,artdealership,1364090917125165057,"['ArtificialIntelligence', 'AI', 'Blogs', 'Poetry', 'Life', 'AR', 'VR', 'Creators', 'TimeTravel', 'GeneticMemory', 'Christ', 'amWriting', 'Love', 'Eternity']",2021-02-23 05:53:12+08:00,2,2,no images,['https://t.co/Wc3DG5gMXL']
46,#ArtificialIntelligence #AI [Things I can only say in #Blogs] #Poetry #Life #AR #VR #Creators #TimeTravel #GeneticMemory #Christ #amWriting #Love #Eternity https://t.co/RICHyNe9a8,57KazqZ6UYIq2P2,1364090898099838980,"['ArtificialIntelligence', 'AI', 'Blogs', 'Poetry', 'Life', 'AR', 'VR', 'Creators', 'TimeTravel', 'GeneticMemory', 'Christ', 'amWriting', 'Love', 'Eternity']",2021-02-23 05:53:08+08:00,3,0,no images,['https://t.co/RICHyNe9a8']
47,#ArtificialIntelligence #AI [Things I can only say in #Blogs] #Poetry #Life #AR #VR #Creators #TimeTravel #GeneticMemory #Christ #amWriting #Love #Eternity https://t.co/AeEpHacNwN,dan_brummitt,1364090886225715207,"['ArtificialIntelligence', 'AI', 'Blogs', 'Poetry', 'Life', 'AR', 'VR', 'Creators', 'TimeTravel', 'GeneticMemory', 'Christ', 'amWriting', 'Love', 'Eternity']",2021-02-23 05:53:05+08:00,3,2,no images,['https://t.co/AeEpHacNwN']
48,#ArtificialIntelligence #AI [Things I can only say in #Blogs] #Poetry #Life #AR #VR #Creators #TimeTravel #GeneticMemory #Christ #amWriting #Love #Eternity https://t.co/pzytMT9v2H,DannyBoySEO,1364090873902866432,"['ArtificialIntelligence', 'AI', 'Blogs', 'Poetry', 'Life', 'AR', 'VR', 'Creators', 'TimeTravel', 'GeneticMemory', 'Christ', 'amWriting', 'Love', 'Eternity']",2021-02-23 05:53:02+08:00,3,0,no images,['https://t.co/pzytMT9v2H']
49,#ArtificialIntelligence #AI [Things I can only say in #Blogs] #Poetry #Life #AR #VR #Creators #TimeTravel #GeneticMemory #Christ #amWriting #Love #Eternity https://t.co/hRzTG42g99,_d_a_n_i_e_l__b,1364090861651337217,"['ArtificialIntelligence', 'AI', 'Blogs', 'Poetry', 'Life', 'AR', 'VR', 'Creators', 'TimeTravel', 'GeneticMemory', 'Christ', 'amWriting', 'Love', 'Eternity']",2021-02-23 05:52:59+08:00,3,1,no images,['https://t.co/hRzTG42g99']
50,"AI is increasingly informing business decisions but can be misused if executives stick with old decision-making styles. 

#ArtificialIntelligence #machinelearning #AI #ML #EmergingTech 
https://t.co/xbfi74NadW",IT_TurkishSAI,1364090612463644672,"['ArtificialIntelligence', 'machinelearning', 'AI', 'ML', 'EmergingTech']",2021-02-23 05:52:00+08:00,3,0,no images,['https://t.co/xbfi74NadW']
51,Retail’s Not-So-Artificial Intelligence #ArtificialIntelligence #bigdata #deeplearning via https://t.co/zeb5hNqb8q https://t.co/xV7SLY1sEx,corizance,1364090505190113283,"['ArtificialIntelligence', 'bigdata', 'deeplearning']",2021-02-23 05:51:34+08:00,1,0,no images,"['https://t.co/zeb5hNqb8q', 'https://t.co/xV7SLY1sEx']"
52,"GPT-3 Understands Nothing, What?

Read More about it: https://t.co/LJrB2wv0Hs

#GPT3 #ArtificialIntelligence #AI https://t.co/5Jfzph4E3q",GPTxApp,1364090498508410881,"['GPT3', 'ArtificialIntelligence', 'AI']",2021-02-23 05:51:33+08:00,2,1,['http://pbs.twimg.com/media/Eu45EscU4AEzrxg.jpg'],"['https://t.co/LJrB2wv0Hs', 'https://t.co/5Jfzph4E3q']"
53,"New Report Shows #Marketers Lack the Education, Training to Effectively Adopt #ArtificialIntelligence https://t.co/T9XXBNTL6l

#AI #MachineLearning #technology #Innovation #digital #Analytics #Iot #internetofthings #cybersecurity #marketing #automation #Algorithm #data #Insights",junaidfaridkhan,1364090118026461185,"['Marketers', 'ArtificialIntelligence', 'AI', 'MachineLearning', 'technology', 'Innovation', 'digital', 'Analytics', 'Iot', 'internetofthings', 'cybersecurity', 'marketing', 'automation', 'Algorithm', 'data', 'Insights']",2021-02-23 05:50:02+08:00,3,1,no images,['https://t.co/T9XXBNTL6l']
54,"Distributed Artificial intelligence 
https://t.co/NdjaY9tq6i
@Smartrinlabs @THubHyd @Inteliot @Qualcomm @iesaonline @MosChipTech @MicronTech @NASSCOMCoEIoT @iiit_hyderabad @IITHyderabad @ISBedu #artificialintelligence #DeepLearning #MachineLearning #hyderabad https://t.co/ze7Uk5iWVC",rtirumalaraju,1364089626575572995,"['artificialintelligence', 'DeepLearning', 'MachineLearning', 'hyderabad']",2021-02-23 05:48:05+08:00,3,1,['http://pbs.twimg.com/media/Eu43VIxVcAEmjzd.jpg'],"['https://t.co/NdjaY9tq6i', 'https://t.co/ze7Uk5iWVC']"
55,"Here's what you need to know 

about the new #AI #ArmsRace

https://t.co/NZ9YJYJChz #fintech #ArtificialIntelligence #MachineLearning #DeepLearning #robotics #BigData #robotics @YoriKamphuis @HU_Utrecht @wef https://t.co/LwNbr0IjuF",SpirosMargaris,1364089505842663425,"['AI', 'ArmsRace', 'fintech', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning', 'robotics', 'BigData', 'robotics']",2021-02-23 05:47:36+08:00,9,7,['http://pbs.twimg.com/media/Eu44LU6WYAkkkHC.jpg'],"['https://t.co/NZ9YJYJChz', 'https://t.co/LwNbr0IjuF']"
56,"Get the week's most popular research papers published in #DataScience, #MachineLearning, &amp; #ArtificialIntelligence - delivered straight to your inbox every Saturday.
https://t.co/yPxLxU7j3K",Deep__AI,1364089407670640640,"['DataScience', 'MachineLearning', 'ArtificialIntelligence']",2021-02-23 05:47:13+08:00,1,0,no images,['https://t.co/yPxLxU7j3K']
57,"#Google sacks founder of its #artificialintelligence #ethics programme amid 'sexism and discrimination' claims. Ms Mitchell &amp; Ms Gebru, who co-led the firm's ethical #AI team, had campaigned for wider #diversity at Google ... https://t.co/lqFgN39ACP",PWUllrich,1364089296567881728,"['Google', 'artificialintelligence', 'ethics', 'AI', 'diversity']",2021-02-23 05:46:46+08:00,0,1,no images,['https://t.co/lqFgN39ACP']
58,A study fnded by Jane &amp; Aatos Erkko Foundation &amp; @SuomenAkatemia invstigtes people's attitudes twards moral choices mad by #ArtificialIntelligence whre eithr a #robot #iRobot #iClooney or human being encountrs a moral prblm alng th lines of trolley dilemma makng a spcific dcision https://t.co/4ipn7eJDHq,VistaForAI,1364088871252713472,"['ArtificialIntelligence', 'robot', 'iRobot', 'iClooney']",2021-02-23 05:45:05+08:00,0,0,['http://pbs.twimg.com/media/Eu43kcqVgAIkwso.jpg'],['https://t.co/4ipn7eJDHq']
59,"Please human, can you teach me how to AI? #ArtificialIntelligence #learning #machinelearning via https://t.co/zeb5hNqb8q https://t.co/feDWbEN3Tp",corizance,1364088766961451012,"['ArtificialIntelligence', 'learning', 'machinelearning']",2021-02-23 05:44:40+08:00,0,0,no images,"['https://t.co/zeb5hNqb8q', 'https://t.co/feDWbEN3Tp']"
