,Tweet Content,User Name,Tweet Id,HashTags,CreatedAt,Retweet Count,Favourite Count,Image URL,Embedded URL
60,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/KqvSMDyRkB",sure_winning1,1364097955347759106,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:21:10+08:00,6,2,"['http://pbs.twimg.com/media/Eu4_yUmXMAAUiL_.jpg', 'http://pbs.twimg.com/media/Eu4_0vmXUAEFwYH.jpg', 'http://pbs.twimg.com/media/Eu4_1qsXMAAwxGT.jpg', 'http://pbs.twimg.com/media/Eu4_2XTXcAA5G5E.jpg']",['https://t.co/KqvSMDyRkB']
61,"Inbound marketing is a marketing methodology that is designed to draw visitors and potential customers in, instead outwardly pushing a brand, product, or service onto prospects for lead generation or customers.⬇️
https://t.co/Gm8qi0m8pC

#DigitalMarketing #100DaysOfCode https://t.co/A6lWG4mctg",ZaponeSolutions,1364097933914738691,"['DigitalMarketing', '100DaysOfCode']",2021-02-23 06:21:05+08:00,5,3,['http://pbs.twimg.com/media/Eu4_1zjUYAEh-pf.jpg'],"['https://t.co/Gm8qi0m8pC', 'https://t.co/A6lWG4mctg']"
62,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/HV3LeksHzQ",sure_winning1,1364097820802834432,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:20:38+08:00,6,3,"['http://pbs.twimg.com/media/Eu4_tInWQAIOfKY.jpg', 'http://pbs.twimg.com/media/Eu4_t4HXAAIiyM9.jpg', 'http://pbs.twimg.com/media/Eu4_uvQXcAE0tvP.jpg']",['https://t.co/HV3LeksHzQ']
63,"#Javascript Quiz🏁

What is the output❓ Why ❓

💻💻💻
const nums = [true+3, null+10, 1e1+11];
if (nums.includes(10)){
    console.log(nums);
}
💻💻💻
#100DaysOfCode #CodeNewbies #WomenWhoCode https://t.co/dJuJtMGZBI",FullstackPath,1364097813752209408,"['Javascript', '100DaysOfCode', 'CodeNewbies', 'WomenWhoCode']",2021-02-23 06:20:37+08:00,16,8,['http://pbs.twimg.com/media/Eu4-99rXUAE2ayj.jpg'],['https://t.co/dJuJtMGZBI']
64,"You are valuable, you matter, you're beautiful. Now go be you and have a great day.
#100DaysOfCode",rob_coding,1364097741400457216,['100DaysOfCode'],2021-02-23 06:20:19+08:00,6,2,no images,[]
65,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/qU9VAnOh4v",sure_winning1,1364097695258980352,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:20:08+08:00,8,5,"['http://pbs.twimg.com/media/Eu4_mSOXEAA-R4D.jpg', 'http://pbs.twimg.com/media/Eu4_napXYAAmao6.jpg']",['https://t.co/qU9VAnOh4v']
66,"Day 27👩🏻‍💻Started on the accessibility section on #freecodecamp #code #100daysofcode #learning #littlebylittle #progress #everyday #newbie #womenwhocode 
.
.
.
.
I am learning so much! I need to go back through my first page of my site and make sure to a… https://t.co/RU1OhiuNxH https://t.co/xvExckYGUZ",codeoutback,1364097421035376640,"['freecodecamp', 'code', '100daysofcode', 'learning', 'littlebylittle', 'progress', 'everyday', 'newbie', 'womenwhocode']",2021-02-23 06:19:03+08:00,11,5,['http://pbs.twimg.com/media/Eu4_YE2XMAAKfyu.jpg'],"['https://t.co/RU1OhiuNxH', 'https://t.co/xvExckYGUZ']"
67,"This Github Repo for JavaScript is so simple and well explained for beginners.

Try checking it out 👇

 https://t.co/8sfHhAqld7

#100DaysOfCode",stephen_olgade,1364097360062783489,['100DaysOfCode'],2021-02-23 06:18:48+08:00,1,1,no images,['https://t.co/8sfHhAqld7']
68,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2348157940062 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @SirAlexFixedMa1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/4Lhy6zQGQn",SirAlexFixedMa1,1364097195016916992,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:18:09+08:00,1,1,"['http://pbs.twimg.com/media/Eu4_J5TXcAEHXmX.jpg', 'http://pbs.twimg.com/media/Eu4_KaEXEAM4QEJ.jpg']",['https://t.co/4Lhy6zQGQn']
69,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. DM OR CALL WHATSAPP. +2348155973084 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @CHRISFIXEDODD #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/98oSotBUID",CHRISFIXEDODD,1364097075466674177,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:17:41+08:00,0,0,"['http://pbs.twimg.com/media/Eu4_Da6XUAAH_kI.jpg', 'http://pbs.twimg.com/media/Eu4_DbEXAAIJwr2.jpg', 'http://pbs.twimg.com/media/Eu4_DbBXUAA3LU_.jpg', 'http://pbs.twimg.com/media/Eu4_DbLWYAAtEpN.jpg']",['https://t.co/98oSotBUID']
70,"Project 50 of 100 - Sign Up and Sign In with Firebase and React Router (plus how to get routing to work on Netlify)
#reactjs #javascript #100daysofcode
https://t.co/35RrIzzYC6",jwhubert91,1364096928376631297,"['reactjs', 'javascript', '100daysofcode']",2021-02-23 06:17:06+08:00,6,1,no images,['https://t.co/35RrIzzYC6']
71,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/TBPhgRX0bV",sure_winning1,1364096851893452802,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:16:47+08:00,3,2,"['http://pbs.twimg.com/media/Eu4-1qeXYAI2aH0.jpg', 'http://pbs.twimg.com/media/Eu4-2gIWQAIPZCv.jpg']",['https://t.co/TBPhgRX0bV']
72,Today on the 10th day of the #100DaysOfCode challenge I will be finishing module 3 of The Frontend Developer Career Path bootcamp on @scrimba👨🏽‍💻✨,emquex,1364096553997197312,['100DaysOfCode'],2021-02-23 06:15:36+08:00,1,0,no images,[]
73,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/z3a63VY8Hl",sure_winning1,1364096508619014145,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:15:25+08:00,4,1,"['http://pbs.twimg.com/media/Eu4-evUWYAAYtF7.jpg', 'http://pbs.twimg.com/media/Eu4-gf7XMAUWO6T.jpg', 'http://pbs.twimg.com/media/Eu4-iKeWQAEsqBF.jpg']",['https://t.co/z3a63VY8Hl']
74,"https://t.co/uCvSqHccyC

Choose from the Best Bluetooth headphones to get zoned out.

#bluetoothheadphones #bluetooth #headphones #100daysofcode #wirelessheadphones #music #earphones #wireless #earbuds #headphone #bluetoothspeaker #earphone #bluetoothearphones #headset #airpods… https://t.co/kzrjf8MQQs",JasonMDigital,1364096464868306945,"['bluetoothheadphones', 'bluetooth', 'headphones', '100daysofcode', 'wirelessheadphones', 'music', 'earphones', 'wireless', 'earbuds', 'headphone', 'bluetoothspeaker', 'earphone', 'bluetoothearphones', 'headset', 'airpods']",2021-02-23 06:15:15+08:00,8,1,['http://pbs.twimg.com/media/Eu4-gavWgAEIi2Y.jpg'],"['https://t.co/uCvSqHccyC', 'https://t.co/kzrjf8MQQs']"
75,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/8AF2WlZwQV",sure_winning1,1364096377400291330,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:14:54+08:00,4,1,"['http://pbs.twimg.com/media/Eu4-ZBnXAAAIXfy.jpg', 'http://pbs.twimg.com/media/Eu4-a18XAAI9H4S.jpg']",['https://t.co/8AF2WlZwQV']
76,"#FEATURED #COURSES

Build #Responsive Real World #Websites with #HTML5 &amp; #CSS3

The easiest way to learn modern #web #design
HTML5 and CSS3 step-by-step from scratch
Design AND #code a huge project

https://t.co/qw5VM412Mp
#100daysofcode #udemy #onine #codenewbies #womenwhocode https://t.co/FfiIWo9n8r",byLilyV,1364096339303366656,"['FEATURED', 'COURSES', 'Responsive', 'Websites', 'HTML5', 'CSS3', 'web', 'design', 'code', '100daysofcode', 'udemy', 'onine', 'codenewbies', 'womenwhocode']",2021-02-23 06:14:45+08:00,5,4,['http://pbs.twimg.com/media/Eu4-ZDgXcAAVbyG.jpg'],"['https://t.co/qw5VM412Mp', 'https://t.co/FfiIWo9n8r']"
77,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/himx60wNiK",sure_winning1,1364096290154557441,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:14:33+08:00,3,2,"['http://pbs.twimg.com/media/Eu4-SoFXEAAwGet.jpg', 'http://pbs.twimg.com/media/Eu4-UJvXEAEpGBM.jpg', 'http://pbs.twimg.com/media/Eu4-U5GXcAAzHPM.jpg', 'http://pbs.twimg.com/media/Eu4-ViBXcAATYbo.jpg']",['https://t.co/himx60wNiK']
78,"Title Case a String without replace() https://t.co/5cFmBpKtKF could anyone please let me know if my solution is correct or not!?

#freeCodeCamp #CodeNewbies #codingtips #javascript  #codereview #newcoder #codehelp #100DaysOfCode",soumya_diddi,1364096284236210178,"['freeCodeCamp', 'CodeNewbies', 'codingtips', 'javascript', 'codereview', 'newcoder', 'codehelp', '100DaysOfCode']",2021-02-23 06:14:32+08:00,4,1,no images,['https://t.co/5cFmBpKtKF']
79,"NASA used Three.js to render a real-time simulation of this week's NASA rover landing on Mars 🚀

https://t.co/Bx0OuIma4S

#DEVCommunity  #CodeNewbies  #100DaysOfCode #developer #coding #code #webdeveloper #webdevelopment #javascript",wohi_raj,1364096243618652165,"['DEVCommunity', 'CodeNewbies', '100DaysOfCode', 'developer', 'coding', 'code', 'webdeveloper', 'webdevelopment', 'javascript']",2021-02-23 06:14:22+08:00,3,5,no images,['https://t.co/Bx0OuIma4S']
80,"5G is transforming machine-to-machine telecoms, driving the convergence of cyber, with high-speed, edge computing, novel applications, Its higher speeds and ultra-low latency will usher in billions of new #IoT services #BigData #futureofwork  #AI  #100DaysOfCode #cybersecurity https://t.co/qru3oY1wuJ",Gov2CitizensApp,1364096203961548801,"['IoT', 'BigData', 'futureofwork', 'AI', '100DaysOfCode', 'cybersecurity']",2021-02-23 06:14:13+08:00,5,2,['http://pbs.twimg.com/media/Eu4-Q2kXcAM0zvw.jpg'],['https://t.co/qru3oY1wuJ']
81,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/g5N3hauwmZ",sure_winning1,1364096164828770304,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:14:04+08:00,2,0,"['http://pbs.twimg.com/media/Eu4-M9IXAAIp6j8.jpg', 'http://pbs.twimg.com/media/Eu4-N0SXAAEX2Mj.jpg', 'http://pbs.twimg.com/media/Eu4-OdtXEAAcHso.jpg']",['https://t.co/g5N3hauwmZ']
82,"When you make progress every day no matter how little, you'd soon get to your destination...

#100DaysOfCode #motivation #webdev #webdeveloper #inspiration #goals #",nwabuodafi,1364095952974454784,"['100DaysOfCode', 'motivation', 'webdev', 'webdeveloper', 'inspiration', 'goals']",2021-02-23 06:13:13+08:00,1,1,no images,[]
83,"MY GAMES ARE GUARANTEED WITH NO CHANCE OF LOOSING, HIGHLY MANIPULATED AND GUARANTEED. CALL OR WHATSAPP. +2347042697321 #kenya #100DaysOfCode  #betting #SouthAfrica #bettingtips @sure_winning1 #fixedmatch #sportsbetting #Nigeria #tipster  #bettingexpert https://t.co/Pnem4oj9Ug",sure_winning1,1364095718009503744,"['kenya', '100DaysOfCode', 'betting', 'SouthAfrica', 'bettingtips', 'fixedmatch', 'sportsbetting', 'Nigeria', 'tipster', 'bettingexpert']",2021-02-23 06:12:17+08:00,5,2,"['http://pbs.twimg.com/media/Eu49zwwWYAMG1iB.jpg', 'http://pbs.twimg.com/media/Eu490dEXcAE_T5G.jpg']",['https://t.co/Pnem4oj9Ug']
84,"Day #42: Started project 10. Learned about UICollectionView and UICollectionViewCell.
Xcode 11+ has many new changes. I had to do things differently, so that the UI would show up correctly. 🙃

#100DaysOfCode #100DaysOfSwift",PrachandaBajra1,1364095646420979714,"['100DaysOfCode', '100DaysOfSwift']",2021-02-23 06:12:00+08:00,5,1,no images,[]
85,"Events: This directory stores events that your application can raise.
 Events may be used to alert other parts of your application that a given action has occurred, providing a great deal of flexibility and decoupling. #Php #Laravel #100DaysOfCode",AnonymousGik,1364095645544407045,"['Php', 'Laravel', '100DaysOfCode']",2021-02-23 06:12:00+08:00,4,1,no images,[]
86,"Day 11 of #100DaysOfCode 
#javascript Scope refers to the visibility of variables. Variables which are defined outside of a function block have Global scope. This means, they can be seen everywhere in your JavaScript code. The variable is available throughout the code
#CodeNewbie https://t.co/xLr9wyMVlA",sandrabullockit,1364095596374622209,"['100DaysOfCode', 'javascript', 'CodeNewbie']",2021-02-23 06:11:48+08:00,11,4,no images,['https://t.co/xLr9wyMVlA']
87,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""It is common sense to take a method and try it. If it fails, admit it frankly and try another. But above all, try something.""",TheFieryBot,1364095497934307328,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",2021-02-23 06:11:25+08:00,24,5,no images,[]
88,"Day (32/100)* of Algorithms.

Program: Algorithm to write Fibonacci Series.

#day32 #100daysofcode #programming #students #support #algorithms #engineering #datastructures #softwareengineer #competitiveprogramming #mathematics #technology #algorithms #thetechgirlgita https://t.co/1bssQajGtD",thetechgirlgita,1364095419324620802,"['day32', '100daysofcode', 'programming', 'students', 'support', 'algorithms', 'engineering', 'datastructures', 'softwareengineer', 'competitiveprogramming', 'mathematics', 'technology', 'algorithms', 'thetechgirlgita']",2021-02-23 06:11:06+08:00,7,3,['http://pbs.twimg.com/media/Eu49iv6VkAMkOrr.png'],['https://t.co/1bssQajGtD']
89,"React Split MDE - A fully customizable next generation markdown editor with split screen via @echojs

#javascript #100daysofcode #webdev #webdevelopment
https://t.co/ftdhVTo9y7",JavaScriptFeed,1364095333668511748,"['javascript', '100daysofcode', 'webdev', 'webdevelopment']",2021-02-23 06:10:45+08:00,5,4,no images,['https://t.co/ftdhVTo9y7']
90,"""We need to accept that we won’t always make the right decisions, that we’ll screw up royally sometimes – understanding that failure is not the opposite of success, it’s part of success.” – Arianna Huffington
#100DaysOfCode #javascript #CodeNewbie #Python #Java #AI #DEVCommunity",MstoreC,1364095096036196353,"['100DaysOfCode', 'javascript', 'CodeNewbie', 'Python', 'Java', 'AI', 'DEVCommunity']",2021-02-23 06:09:49+08:00,11,8,no images,[]
91,"Quote of the Day: ""The world of reality has its limits; the world of imagination is boundless."" - Jean-Jacques Rousseau 

#devcommunity #devcommunityin #womenwhocode #100daysofcode #codenewbies",DevCommunityIN,1364094724446048258,"['devcommunity', 'devcommunityin', 'womenwhocode', '100daysofcode', 'codenewbies']",2021-02-23 06:08:20+08:00,9,7,no images,[]
92,"Want to #learn #DataScience &amp; #visualization using #Data

#Webinar on Dashboards in #PowerBI
Date: 23 Feb 2021
Time: 2:30PM IST

1️⃣Register@ https://t.co/LA8ZLjlM3T
2️⃣Book your slot@ https://t.co/wG2yFcatBM

#education #100DaysOfCode #learning #OnlineClasses #edtech #tuesdayvibe https://t.co/tNV4C6jUHs",sanrana,1364094661967552515,"['learn', 'DataScience', 'visualization', 'Data', 'Webinar', 'PowerBI', 'education', '100DaysOfCode', 'learning', 'OnlineClasses', 'edtech', 'tuesdayvibe']",2021-02-23 06:08:05+08:00,5,2,['http://pbs.twimg.com/media/Eu482geVIAYoQkg.jpg'],"['https://t.co/LA8ZLjlM3T', 'https://t.co/wG2yFcatBM', 'https://t.co/tNV4C6jUHs']"
93,"Day 66 #100DaysOfCode 

✅ Finished my web scraping project
✅ Brainstormed more project ideas 

#WomemWhoCode #CodeNewbie #programming",prettyclicky,1364094660113694724,"['100DaysOfCode', 'WomemWhoCode', 'CodeNewbie', 'programming']",2021-02-23 06:08:05+08:00,6,7,no images,[]
94,"#FEATURED #COURSES

#Java #Programming Masterclass for #Software #Developers

Learn Java In This #Course And Become a #Computer #Programmer
Obtain valuable #Core Java Skills And Java #Certification
https://t.co/qw5VM412Mp
#online #100daysofcode #coding #womenwhocode #codenewbies https://t.co/tHfuPwlh5Y",byLilyV,1364094431150956548,"['FEATURED', 'COURSES', 'Java', 'Programming', 'Software', 'Developers', 'Course', 'Computer', 'Programmer', 'Core', 'Certification', 'online', '100daysofcode', 'coding', 'womenwhocode', 'codenewbies']",2021-02-23 06:07:10+08:00,5,6,['http://pbs.twimg.com/media/Eu48p-XWgAIJwIU.jpg'],"['https://t.co/qw5VM412Mp', 'https://t.co/tHfuPwlh5Y']"
95,"Great List for Python Libraries and Packages!

https://t.co/OsA3ojFshE

#MachineLearning #NLP #Analytics #AI #100DaysOfCode
#DEVCommunity #DevOps #IoT #Serverless #5G
#Womenintech  #DataScience #WomenWhoCode #QuBit #Coding #Programming #BigData #R #Bicep #Python #Java https://t.co/BCRXv00aW3",Sirlupinwatson,1364093535901937664,"['MachineLearning', 'NLP', 'Analytics', 'AI', '100DaysOfCode', 'DEVCommunity', 'DevOps', 'IoT', 'Serverless', '5G', 'Womenintech', 'DataScience', 'WomenWhoCode', 'QuBit', 'Coding', 'Programming', 'BigData', 'R', 'Bicep', 'Python', 'Java']",2021-02-23 06:03:37+08:00,22,8,['http://pbs.twimg.com/tweet_video_thumb/Eu47pxCXMAA-nv-.jpg'],"['https://t.co/OsA3ojFshE', 'https://t.co/BCRXv00aW3']"
96,"stop worrying 

#100DaysOfCode https://t.co/VzVX3zxBpA",chuckchucknock,1364093510031441922,['100DaysOfCode'],2021-02-23 06:03:31+08:00,2,3,['http://pbs.twimg.com/media/Eu470ZQXEAEzqCR.jpg'],['https://t.co/VzVX3zxBpA']
97,"What is an Exception in Java?

#java #100DaysOfCode",embold_io,1364093437147025408,"['java', '100DaysOfCode']",2021-02-23 06:03:13+08:00,6,1,no images,[]
98,"Top 5% for something I still get lost in all the time. Whatever, I'll take it

#100DaysOfCode https://t.co/1PfNd4KjG6",JackLinhart,1364093161551761408,['100DaysOfCode'],2021-02-23 06:02:07+08:00,4,3,['http://pbs.twimg.com/media/Eu47OskUUAEF2Ck.jpg'],['https://t.co/1PfNd4KjG6']
99,"Remove #backend complexity: #VOLTMX

#webdesign #userexperience #CX #AR #VR #voicechat #AI #cybersecurity #devops #Tech #digitaltransformation #bot #codenewbie #iot #machinelearning #Python #flutter #womenintech #mobileapp #100DaysofCode #lowcode #nocode https://t.co/QHImrw7xQc",MarineBonduell1,1364092986037010438,"['backend', 'VOLTMX', 'webdesign', 'userexperience', 'CX', 'AR', 'VR', 'voicechat', 'AI', 'cybersecurity', 'devops', 'Tech', 'digitaltransformation', 'bot', 'codenewbie', 'iot', 'machinelearning', 'Python', 'flutter', 'womenintech', 'mobileapp', '100DaysofCode', 'lowcode', 'nocode']",2021-02-23 06:01:26+08:00,22,13,no images,['https://t.co/QHImrw7xQc']
