,Tweet Content,User Name,HashTags,Retweet Count,Favourite Count,URL,Created Date
10,"Why join @archisacademy

https://t.co/XotWbEHgsY

#coding #100DaysOfCode #womenpower #womenempoweringwomen #WomenWhoCode #devops #DEVCommunity #ios #linux #crowdfunding #startups",archisacademy,"['coding', '100DaysOfCode', 'womenpower', 'womenempoweringwomen', 'WomenWhoCode', 'devops', 'DEVCommunity', 'ios', 'linux', 'crowdfunding', 'startups']",20,5,https://twitter.com/archisacademy/status/1370523775796711428,2021-03-12
11,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Set your goals high, and don't stop till you get there.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",20,3,https://twitter.com/TheFieryBot/status/1369792220770021382,2021-03-10
12,"#100DaysOfCode Days 61 - Finished migrating the portfolio (ran into a #git snafu), and MORE node learning. 
 #100Devs #WomenWhoCode #WomenInSTEM #CodingLife #SoftwareEngineer #github #DEVCommunity #WomenInTech #LatinasInTech #LatinasInSTEM #LatinasWhoCode",GoForMich,"['100DaysOfCode', 'git', '100Devs', 'WomenWhoCode', 'WomenInSTEM', 'CodingLife', 'SoftwareEngineer', 'github', 'DEVCommunity', 'WomenInTech', 'LatinasInTech', 'LatinasInSTEM', 'LatinasWhoCode']",19,4,https://twitter.com/GoForMich/status/1370878706227552264,2021-03-13
13,"JavaScript Objects Iterable Methods { author: @techstackmedia } 
https://t.co/AtbZtliazm

#javascript #CodeNewbies #learn #tutorial #webdev #DEVCommunity #NodeJS #programming #Hashnode #100DaysOfCode #techstackmedia #techstack #opensource #webdevelopment #opensource #WomenWhoCode",techstackmedia,"['javascript', 'CodeNewbies', 'learn', 'tutorial', 'webdev', 'DEVCommunity', 'NodeJS', 'programming', 'Hashnode', '100DaysOfCode', 'techstackmedia', 'techstack', 'opensource', 'webdevelopment', 'opensource', 'WomenWhoCode']",18,6,https://twitter.com/techstackmedia/status/1370886451026657291,2021-03-13
14,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""The world cares very little about what a man or woman knows; it is what a man or woman is able to do that counts.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",16,7,https://twitter.com/TheFieryBot/status/1370885105053528066,2021-03-13
15,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Courage is what it takes to stand up and speak; courage is also what it takes to sit down and listen.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",15,9,https://twitter.com/TheFieryBot/status/1369072570180440067,2021-03-08
16,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""You can never cross the ocean unless you have the courage to lose sight of the shore.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",15,6,https://twitter.com/TheFieryBot/status/1371241821955887104,2021-03-14
17,"Do you want to use Amazon CloudWatch to prevent unexpected mayhem from occurring? 🌩️ 🌪️ 

Read my post on @hashnode ""Monitoring Memory Leaks with AWS CloudWatch""

https://t.co/dwCH0fqnD3

#DEVCommunity #developers #100DaysOfCode #aws",ninan_phillip,"['DEVCommunity', 'developers', '100DaysOfCode', 'aws']",15,4,https://twitter.com/ninan_phillip/status/1370161457418149889,2021-03-11
18,Group by using C# LINQ #csharp #dotnet  #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/piwNUOv2Nw,dotnetforall,"['csharp', 'dotnet', 'programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",15,2,https://twitter.com/dotnetforall/status/1370878537423585288,2021-03-13
19,"#100DaysOfCode #100daysofcodechallenge #javascript #programmingisfun #WomenWhoCode #CodeNewbie #coding #DEVCommunity 
Day 50
Functional programming https://t.co/JVH3oqEwVV",Codinglover1,"['100DaysOfCode', '100daysofcodechallenge', 'javascript', 'programmingisfun', 'WomenWhoCode', 'CodeNewbie', 'coding', 'DEVCommunity']",14,14,https://twitter.com/Codinglover1/status/1369075091049484288,2021-03-08
20,"🖥️ Free/Discounted Exam Vouchers
💿 Free Courses
💻 Free Udemy courses
📀 Free Bootcamps
🖱️ Free Events
🎉 Scholarships

Come join me at 🖨️ https://t.co/WN6TLkvNcn

#BlackTechTwitter #techtwitter #FemTech #CodeNewbie #100DaysOfCode #100DaysOfCloud #TechNews #DEVCommunity",mselyserobinson,"['BlackTechTwitter', 'techtwitter', 'FemTech', 'CodeNewbie', '100DaysOfCode', '100DaysOfCloud', 'TechNews', 'DEVCommunity']",14,9,https://twitter.com/mselyserobinson/status/1370516953287303168,2021-03-12
21,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""The first step to getting the things you want out of life is this: decide what you want.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",14,2,https://twitter.com/TheFieryBot/status/1370882336854773761,2021-03-13
22,"Create and store unique and strong passwords with BlackVault. https://t.co/epUYXhWOqQ
 #AndroidDev #100DaysOfCode #AndroidStudio #DEVCommunity #codinglife https://t.co/Zvxh1vhZIl",jmdevlabs,"['AndroidDev', '100DaysOfCode', 'AndroidStudio', 'DEVCommunity', 'codinglife']",14,1,https://twitter.com/jmdevlabs/status/1370161583855431682,2021-03-11
23,"Day 67 of #100DaysOfCode 
Project: YouTube clone
Got another page done, channel setting. 
Phew, that took a while.😓
#webdeveloper #development #devCommunity
⬇️ https://t.co/k3lQbSJ5Z0",Kiml3ang,"['100DaysOfCode', 'webdeveloper', 'development', 'devCommunity']",12,7,https://twitter.com/Kiml3ang/status/1369796630728245250,2021-03-10
24,"Incremental Static Regeneration: Its Benefits and Its Flaws

{ author: @cassidoo } #DEVCommunity #javascript https://t.co/1sgaOafZSe",TheJSDev,"['DEVCommunity', 'javascript']",11,10,https://twitter.com/TheJSDev/status/1369433067824283651,2021-03-09
25,"In sport and work you need #team spirit and #leadership

#hclswlobp #nocode #lowcode #javascript #github #nodejs #cybersecurity #devops #100DaysOfCode #datascience #ai #bot #codenewbie #iot #machinelearning #DEVCommunity #Python #Serverless #womenintech https://t.co/HnTqrVSfms",Tanguy_lrx,"['team', 'leadership', 'hclswlobp', 'nocode', 'lowcode', 'javascript', 'github', 'nodejs', 'cybersecurity', 'devops', '100DaysOfCode', 'datascience', 'ai', 'bot', 'codenewbie', 'iot', 'machinelearning', 'DEVCommunity', 'Python', 'Serverless', 'womenintech']",11,5,https://twitter.com/Tanguy_lrx/status/1371248586944569346,2021-03-14
26,"@OnlyNatureplace Trafalgar: Python library to make quantitative finance &amp; portfolio analysis faster &amp; easier.

https://t.co/ZfV30iZTG4…

#DEVCommunity #MachineLearning #Python #IoT #flutter #100DaysOfMLCode #AI #javascript #womenwhocode #RStats #Serverless #CodeNewbie #DataScience #100DaysOfCode",New081082,"['DEVCommunity', 'MachineLearning', 'Python', 'IoT', 'flutter', '100DaysOfMLCode', 'AI', 'javascript', 'womenwhocode', 'RStats', 'Serverless', 'CodeNewbie', 'DataScience', '100DaysOfCode']",11,4,https://twitter.com/New081082/status/1371437700385968138,2021-03-15
27,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""I care not so much what I am to others as what I am to myself. I will be rich by myself, and not by borrowing.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",11,2,https://twitter.com/TheFieryBot/status/1370522464527249411,2021-03-12
28,"New Blog Post! ✍️ 

""How to Containerize Spring Boot &amp; Postgres (JDBC)"" on @hashnode 

This should provide a solid base to get up and started VERY QUICKLY when developing a Java web app that needs a DB!

https://t.co/Exi5iao6U0

#DEVCommunity #developers #100DaysOfCode",ninan_phillip,"['DEVCommunity', 'developers', '100DaysOfCode']",11,2,https://twitter.com/ninan_phillip/status/1369429383337885700,2021-03-09
29,"Javascript's Identically equality operator (===, !==) #Javascript #Frontend  #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/mSo1lKuCBo",dotnetforall,"['Javascript', 'Frontend', 'programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",10,1,https://twitter.com/dotnetforall/status/1369074232500568064,2021-03-08
30,"#100DaysOfCode 
#DEVCommunity 
#Coding 

Day 12
My portfolio 
https://t.co/TgZcnzkYdK",_mohammedalessa,"['100DaysOfCode', 'DEVCommunity', 'Coding']",9,4,https://twitter.com/_mohammedalessa/status/1371439624606875651,2021-03-15
31,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Give a man a fish and you feed him for a day. Teach him how to fish and you feed him for a lifetime.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",9,4,https://twitter.com/TheFieryBot/status/1371244590611697666,2021-03-14
32,At times i have woken up with a new way of solving a problem on which i was stuck for hours. Is that normal? @devdevcharlie @DThompsonDev #DEVCommunity #Coding #EatSleepCode #100DaysOfCode,iShujaAhmedCh,"['DEVCommunity', 'Coding', 'EatSleepCode', '100DaysOfCode']",9,3,https://twitter.com/iShujaAhmedCh/status/1370886176484118528,2021-03-13
33,"Will be starting my first project for the Odion Project Curriculum. Looking forward to improving my JavaScript skills.
#100DaysOfCode 
#DEVCommunity 
#javascript 
#programming 
#BlackTechTwitter",dev_enock,"['100DaysOfCode', 'DEVCommunity', 'javascript', 'programming', 'BlackTechTwitter']",9,3,https://twitter.com/dev_enock/status/1370522493686022145,2021-03-12
34,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""The most decisive actions of our life... are most often unconsidered actions.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",9,2,https://twitter.com/TheFieryBot/status/1370879568643493888,2021-03-13
35,Adding https://t.co/VUwPxXzZLc MVC view for Action method #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/pcHN6Z3N3I,dotnetforall,"['programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",8,1,https://twitter.com/dotnetforall/status/1369798132167507968,2021-03-10
36,"Day2 : #Python lists, sets ,Tuple understanding .Brackets List [ ] ,Set { } ,Tuple ( ) . Tuple immutable ,List mutable .List maintains order so can fetch any element Listname[i] , set doesn’t support this. #100DaysOfCode #pythonlearning #womenintech #WomenWhoCode #DEVCommunity",sarikaverma84,"['Python', '100DaysOfCode', 'pythonlearning', 'womenintech', 'WomenWhoCode', 'DEVCommunity']",7,16,https://twitter.com/sarikaverma84/status/1369071458757017600,2021-03-08
37,"SQL Functions

Link - https://t.co/rV2LLVMd4y

#SQL #100DaysOfCode #CodeNewbies #WomenWhoCode #DEVCommunity #DevOps #Databases https://t.co/UXqH0TCDjV",rasangarocks,"['SQL', '100DaysOfCode', 'CodeNewbies', 'WomenWhoCode', 'DEVCommunity', 'DevOps', 'Databases']",7,4,https://twitter.com/rasangarocks/status/1371246623192326148,2021-03-14
38,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""Life is change. Growth is optional. Choose wisely.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",7,3,https://twitter.com/TheFieryBot/status/1371247358743347200,2021-03-14
39,"Testing with @pestphp is just so fun, here I'm testing an implementation of the IBAN algorithm. 🙂

Big props to @enunomaduro for creating it. 🙌

#DEVCommunity #Laravel #php https://t.co/x6wAudUFhT",thinkverse,"['DEVCommunity', 'Laravel', 'php']",6,39,https://twitter.com/thinkverse/status/1369430965982990340,2021-03-09
58,"start-up company laptop: I am urs you can do whatever u want
Non start-up company laptop: wait I am not urs 

So learning scope in start-up &gt;&gt;&gt;&gt; non start-up
#100DaysOfCode #learning #DEVCommunity #30Daysofcode",urstruelycva,"['100DaysOfCode', 'learning', 'DEVCommunity', '30Daysofcode']",6,1,https://twitter.com/urstruelycva/status/1369070626955087872,2021-03-08
40,"Design trends change as quickly as new JavaScript frameworks—it seems like there's a new one every day! So here's a CSS tutorial on a recent one: Aurora UI 🌌

{ author: @AlbertWalicki } #DEVCommunity https://t.co/eFYChjpCgj",ThePracticalDev,['DEVCommunity'],5,28,https://twitter.com/ThePracticalDev/status/1370520988308402177,2021-03-12
41,"Functions and Arrow Functions in JavaScript

#DEVCommunity https://t.co/Yi1TjWHHTi",TheJSDev,['DEVCommunity'],5,13,https://twitter.com/TheJSDev/status/1371244000938758145,2021-03-14
42,"""How to Make Money from Your Blog by Adding Web Monetization"" by @olanetsoft #DEVCommunity https://t.co/R5ZxIjyCuE",olanetsoft,['DEVCommunity'],5,6,https://twitter.com/olanetsoft/status/1369431045507080194,2021-03-09
43,"The average ransomware payment in 2020 was over $100K, up 33% from 2019 (Coveware)
 #CyberSec #Passwords #SecOps #Passwords #CodingisLife #DEVCommunity #NetOps #Malware #InfoSec #Technology",jmdevlabs,"['CyberSec', 'Passwords', 'SecOps', 'Passwords', 'CodingisLife', 'DEVCommunity', 'NetOps', 'Malware', 'InfoSec', 'Technology']",5,3,https://twitter.com/jmdevlabs/status/1369073278757769216,2021-03-08
44,"- Coursera: Algorithms toolbox specialization 
- Coursera: Data Structures in Java
- Coursera: Advanced Data Structures in Java
#programinglovers #100DaysOfCode #DEVCommunity https://t.co/wUrF2hAfhW",am_hmmam,"['programinglovers', '100DaysOfCode', 'DEVCommunity']",5,2,https://twitter.com/am_hmmam/status/1370521804738072578,2021-03-12
45,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""If you cannot be silent be brilliant and thoughtful.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",5,1,https://twitter.com/TheFieryBot/status/1370519696856989696,2021-03-12
46,"I’m now part of discord community for IT (IAATJ) @artofneteng and Cloud (ACG) @acloudguru . I would love to know if anyone has/know a Programmer discord server? (Other than those big community of 10,000ish folks) 
Thank you!
#Discord #DevNet #DEVCommunity #Python #Programming #IT",DedmanRollet,"['Discord', 'DevNet', 'DEVCommunity', 'Python', 'Programming', 'IT']",4,12,https://twitter.com/DedmanRollet/status/1369793669159559169,2021-03-10
47,"The thing you need to live your dream life is:

🎉Passive income 🔥🔥

#codenewbie #coding #DEVCommunity",csaba_kissi,"['codenewbie', 'coding', 'DEVCommunity']",4,7,https://twitter.com/csaba_kissi/status/1369436685747056642,2021-03-09
48,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""It is not only for what we do that we are held responsible, but also for what we do not do.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",4,2,https://twitter.com/TheFieryBot/status/1369794989098754049,2021-03-10
49,"Doing some IO in F#

{ author: @Daniel_Tuna } #DEVCommunity #dotnet https://t.co/QTV2ycZBmg",TheDotNetDev,"['DEVCommunity', 'dotnet']",4,1,https://twitter.com/TheDotNetDev/status/1370517214810546177,2021-03-12
50,"Can Python Replace Javascript in the Future?

#DEVCommunity https://t.co/x1iSRllm51",TheJSDev,['DEVCommunity'],3,3,https://twitter.com/TheJSDev/status/1369795458600755205,2021-03-10
51,"4 JavaScript ES2018 Features You Should Know

{ author: @AlexDevero } #DEVCommunity #javascript https://t.co/9U5JbURfzu",TheJSDev,"['DEVCommunity', 'javascript']",3,3,https://twitter.com/TheJSDev/status/1369070681355411459,2021-03-08
52,Add/Edit/Delete DataGrid  Using Master-Details View #WPF #dotnet #csharp #dotnet #wpf #programmer #programming #dotnetforall #100DaysOfCode #DEVCommunity  https://t.co/PbGijIcpfV,dotnetforall,"['WPF', 'dotnet', 'csharp', 'dotnet', 'wpf', 'programmer', 'programming', 'dotnetforall', '100DaysOfCode', 'DEVCommunity']",3,1,https://twitter.com/dotnetforall/status/1371437265017307138,2021-03-15
53,"Why JavaScript is a mess...

{ author: @Swtoss_ } #DEVCommunity #javascript https://t.co/qbCVrdrYtg",TheJSDev,"['DEVCommunity', 'javascript']",3,1,https://twitter.com/TheJSDev/status/1370157845275152390,2021-03-11
54,"Disabling Angular animations at runtime

{ author: @dzhavatushev } #DEVCommunity #angular https://t.co/m0jxBVIJ7H",TheAngularDev,"['DEVCommunity', 'angular']",3,1,https://twitter.com/TheAngularDev/status/1369429799047946242,2021-03-09
55,"Multi-Tenant Analytics with Auth0 and Cube.js 🔐 — the Complete Guide

#DEVCommunity https://t.co/j7GQO1S2rC",TheJSDev,['DEVCommunity'],1,4,https://twitter.com/TheJSDev/status/1370520234201907206,2021-03-12
56,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""The energy of the mind is the essence of life.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",1,2,https://twitter.com/TheFieryBot/status/1371436905921925132,2021-03-15
57,"#DEVCommunity #webdev #CodeNewbie #javascript #100DaysOfCode 
""A man should look for what is, and not for what he thinks should be.""",TheFieryBot,"['DEVCommunity', 'webdev', 'CodeNewbie', 'javascript', '100DaysOfCode']",1,1,https://twitter.com/TheFieryBot/status/1369429674254884866,2021-03-09
