,Tweet Content,User Name,Tweet Id,HashTags,CreatedAt,Retweet Count,Favourite Count,Image URL,Embedded URL
10,"Rick speaks the truth😂
#code #coding #javascript #python #datascience #programming #programmer  #100daysofcode #webdev #webdevelopment #php #linux #css #programmingmemes #codinglife #codingpics #programmingjokes #java #ide #machinelearning #AI #virtualreality #rickandmorty https://t.co/dAkj8b5Hlu",anoushk77,1364102445903806467,"['code', 'coding', 'javascript', 'python', 'datascience', 'programming', 'programmer', '100daysofcode', 'webdev', 'webdevelopment', 'php', 'linux', 'css', 'programmingmemes', 'codinglife', 'codingpics', 'programmingjokes', 'java', 'ide', 'machinelearning', 'AI', 'virtualreality', 'rickandmorty']",2021-02-23 06:39:01+08:00,19,9,['http://pbs.twimg.com/media/Eu5D8dlXUAUKV6V.jpg'],['https://t.co/dAkj8b5Hlu']
11,"Any Data Science project starts with data. Read about 6 Web Scraping Tools That Make Collecting easy and make your way in #DataScience 

https://t.co/E7icyO76lW…

#100DaysOfCode #DEVCommunity #javascript #cybersecurity #CodeNewbie #DataScientist #dataviz #data",WebDataRocks,1363999495265136641,"['DataScience', '100DaysOfCode', 'DEVCommunity', 'javascript', 'cybersecurity', 'CodeNewbie', 'DataScientist', 'dataviz', 'data']",2021-02-22 23:49:56+08:00,18,9,no images,['https://t.co/E7icyO76lW…']
12,"It's always a pleasure to help.
#Assignment  
#homework
#essayhelp 
#Math 
#Statistics 
#geometry 
#javascript  
#Csharp 
#Java 
#Security 
#linux 
#programming 
#network 
#coding 
#ios 
#DataScience 
#جامعة_الكويت 
#عمادة_القبول_والتسجيل
 #التطبيقي #تجاري #التربية_والتعليم https://t.co/bUXMZwKSKu",flairtutor,1363273103908999172,"['Assignment', 'homework', 'essayhelp', 'Math', 'Statistics', 'geometry', 'javascript', 'Csharp', 'Java', 'Security', 'linux', 'programming', 'network', 'coding', 'ios', 'DataScience', 'جامعة_الكويت', 'عمادة_القبول_والتسجيل', 'التطبيقي', 'تجاري', 'التربية_والتعليم']",2021-02-20 23:43:31+08:00,17,8,['http://pbs.twimg.com/media/EutRoAIWYAE8lzL.jpg'],['https://t.co/bUXMZwKSKu']
13,"""New #MachineLearning theory raises questions about nature of science"", but apparently not too many readers agree with this article: https://t.co/1N9E5Hvo2r by @physorg_com 

#Physics #AI #DeepLearning #DataScience #Algorithms",KirkDBorne,1362548592989376515,"['MachineLearning', 'Physics', 'AI', 'DeepLearning', 'DataScience', 'Algorithms']",2021-02-18 23:44:34+08:00,15,16,no images,['https://t.co/1N9E5Hvo2r']
14,"Laser weapon with amazing accuracy. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #drones #Emergency #robotics #SocialMedia https://t.co/OEPrhCLbIJ",Innovat78455398,1364000631824945156,"['DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'drones', 'Emergency', 'robotics', 'SocialMedia']",2021-02-22 23:54:27+08:00,15,7,no images,['https://t.co/OEPrhCLbIJ']
15,"Most common learning scenarios in Machine Learning-

👉Supervised 
👉Unsupervised
👉Semi-supervised
👉Transductive inference
👉On-line
👉Reinforcement 
👉Active

What did I miss?🤔

Happy Coding❤️

#coding #love #MachineLearning #javascript #100DaysOfCode #Python #DataScience #ai",last_crusaderr,1364103041914261504,"['coding', 'love', 'MachineLearning', 'javascript', '100DaysOfCode', 'Python', 'DataScience', 'ai']",2021-02-23 06:41:23+08:00,13,9,no images,[]
16,"This chair helps you at #outdoor #concert. #DEVCommunity #Programming #IoT  #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #drones #robotics #SocialMedia #engineering https://t.co/vu9BTPuudF",Innovat78455398,1364001140853985282,"['outdoor', 'concert', 'DEVCommunity', 'Programming', 'IoT', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'drones', 'robotics', 'SocialMedia', 'engineering']",2021-02-22 23:56:28+08:00,13,5,no images,['https://t.co/vu9BTPuudF']
17,"This is what wheel gun for #Formular1. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #drones #Emergency #robotics #SocialMedia https://t.co/Dn6PKI6wqn",Innovat78455398,1364001553523253250,"['Formular1', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'drones', 'Emergency', 'robotics', 'SocialMedia']",2021-02-22 23:58:06+08:00,13,4,no images,['https://t.co/Dn6PKI6wqn']
18,"From Text to Knowledge: The Information Extraction Pipeline.

https://t.co/1KHh7SVQ3q…

#MachineLearning #Python #IoT #flutter #100DaysOfMLCode #AI #javascript #womenwhocode #RStats #Serverless #CodeNewbie #DataScience #100DaysOfCode https://t.co/tanSnqZFY5",New081082,1364104244307980293,"['MachineLearning', 'Python', 'IoT', 'flutter', '100DaysOfMLCode', 'AI', 'javascript', 'womenwhocode', 'RStats', 'Serverless', 'CodeNewbie', 'DataScience', '100DaysOfCode']",2021-02-23 06:46:10+08:00,10,5,no images,"['https://t.co/1KHh7SVQ3q…', 'https://t.co/tanSnqZFY5']"
19,"Working with Censys big data on Google’s BigQuery cloud platform to analyze certificate mismatch and IPv4 assignment in Kenya 

#DataScience #data #Analytics #BigData #CyberSecurity #cloud  #kenya  #cloudcomputing  #google https://t.co/JnjXv8QAle",jimmwayans,1361827492236034050,"['DataScience', 'data', 'Analytics', 'BigData', 'CyberSecurity', 'cloud', 'kenya', 'cloudcomputing', 'google']",2021-02-16 23:59:10+08:00,9,10,['http://pbs.twimg.com/media/EuYu4bXXIAMW6QY.jpg'],['https://t.co/JnjXv8QAle']
20,"i am preparing a large report in markdown&amp;bookdown. there are supplementary materials that are pdfs. the report will be html for https://t.co/zgjmS7ZYp1. is there a way to easily attach the pdfs as-is, as appendices? maybe using an embedded viewer? #rstats #DataScience",AnthroPsycho,1362188293581004803,"['rstats', 'DataScience']",2021-02-17 23:52:52+08:00,8,7,no images,['https://t.co/zgjmS7ZYp1.']
21,"Machine Learning Concepts and Application of ML using Python 
Apply machine learning techniques on real

🕸️🕸️ https://t.co/Ugp8QzkWX2

#DataScience #MachineLearning #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Coding #100DaysofCode #100DaysOfMLCode #udemy https://t.co/lBCavIeLBd",CouponBest3,1364104913014329344,"['DataScience', 'MachineLearning', 'IoT', 'IIoT', 'Python', 'RStats', 'CloudComputing', 'Serverless', 'Linux', 'Coding', '100DaysofCode', '100DaysOfMLCode', 'udemy']",2021-02-23 06:48:49+08:00,8,3,['http://pbs.twimg.com/media/Eu5Fv3pVEAIaczq.jpg'],"['https://t.co/Ugp8QzkWX2', 'https://t.co/lBCavIeLBd']"
22,"Machine Learning For Absolute Beginners: A Plain English Introduction

Link - https://t.co/3vAZLZC99Y

#MachineLearning #100DaysOfCode #CodeNewbies #WomenWhoCode #DEVCommunity #DevOps #SoftwareEngineering #DeepLearning #DataScience #ArtificialIntelligence #programming",rasangarocks,1364103192217219073,"['MachineLearning', '100DaysOfCode', 'CodeNewbies', 'WomenWhoCode', 'DEVCommunity', 'DevOps', 'SoftwareEngineering', 'DeepLearning', 'DataScience', 'ArtificialIntelligence', 'programming']",2021-02-23 06:41:59+08:00,8,3,no images,['https://t.co/3vAZLZC99Y']
23,"#Ladybug by #drawing looks real in a box. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #Pencildrawing https://t.co/vwTsACSYqN",Innovat78455398,1361826953507045376,"['Ladybug', 'drawing', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'Pencildrawing']",2021-02-16 23:57:01+08:00,8,3,no images,['https://t.co/vwTsACSYqN']
24,"I’ve been doing a lot of zoom talks lately and I have to recommend {xaringan} for flexible, clean R Markdown slide layouts.   If you know a little css you can do all sorts of fun customisation.  Thanks @xieyihui for this package.  #rstats #r4ds #datascience #Analytics https://t.co/Sajn6GmDRx",dr_keithmcnulty,1362911741294891009,"['rstats', 'r4ds', 'datascience', 'Analytics']",2021-02-19 23:47:35+08:00,7,24,['http://pbs.twimg.com/media/EuoJASUXMAIvqz5.jpg'],['https://t.co/Sajn6GmDRx']
25,"✍️⚽ Reintroducing myself to football analytics via understatr

👤 Austin Wehrwein @awhstin  

🔗 https://t.co/Eyl2HKjQpV
#rstats #datascience https://t.co/ZUOzYtfjaL",icymi_r,1363273892089987073,"['rstats', 'datascience']",2021-02-20 23:46:38+08:00,7,21,['http://pbs.twimg.com/media/EutSYWGXMAwqgNf.png'],"['https://t.co/Eyl2HKjQpV', 'https://t.co/ZUOzYtfjaL']"
26,#Nifty #DataScience 14800 #Banknifty 35400 #DowJones 31200 #SPX500 3885 important  levels #StockMarkets #World #Us10ybondyields #Brentoil  60 #Gold 1670  for #banknifty #Algorithms #quants #ArjunBank369Rtgs #Conservative #Aggresive #Retails email @MissionArjun,ntdmagic,1363635865851887618,"['Nifty', 'DataScience', 'Banknifty', 'DowJones', 'SPX500', 'StockMarkets', 'World', 'Us10ybondyields', 'Brentoil', 'Gold', 'banknifty', 'Algorithms', 'quants', 'ArjunBank369Rtgs', 'Conservative', 'Aggresive', 'Retails']",2021-02-21 23:45:00+08:00,7,5,no images,[]
27,"Place your order now for assignment, Essay and Homework help.
#Canvas
#Pearson
#Aleks
#Blackboard
#matlab 
#Rstudio
#Econ
#DataAnalytics 
#Rcode
#Coding
#Computing
#Programming
#Accounting
#DataScience
#Math
#Chem
Trigonometry 
#Statistics
#university #college #schools  #academic",kelvin_essay,1362912316673687554,"['Canvas', 'Pearson', 'Aleks', 'Blackboard', 'matlab', 'Rstudio', 'Econ', 'DataAnalytics', 'Rcode', 'Coding', 'Computing', 'Programming', 'Accounting', 'DataScience', 'Math', 'Chem', 'Statistics', 'university', 'college', 'schools', 'academic']",2021-02-19 23:49:52+08:00,7,1,no images,[]
54,"#Future #tire goes like round. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #EV #selfdrivingcar https://t.co/UbGHlDqDWo",Innovat78455398,1361823822312185857,"['Future', 'tire', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'EV', 'selfdrivingcar']",2021-02-16 23:44:35+08:00,7,1,no images,['https://t.co/UbGHlDqDWo']
28,"#Robotics in 2021: Guess what are the most popular robot applications!  https://t.co/QZes2WKnag 
#MachineLearning #DataScience #Python #AI  #DEVCommunity #IoT #flutter #tech #DeepLearning #startups #COVID19 #data #5G #Innovation #Cabot #Robots https://t.co/LwevQclVJH",SRPPaloAlto,1362547492643037185,"['Robotics', 'MachineLearning', 'DataScience', 'Python', 'AI', 'DEVCommunity', 'IoT', 'flutter', 'tech', 'DeepLearning', 'startups', 'COVID19', 'data', '5G', 'Innovation', 'Cabot', 'Robots']",2021-02-18 23:40:11+08:00,6,5,['http://pbs.twimg.com/media/Eui9uNHXYAEKPeR.jpg'],"['https://t.co/QZes2WKnag', 'https://t.co/LwevQclVJH']"
29,"Mastering Machine Learning Algorithms: Expert techniques for implementing popular machine learning algorithms, fine-tuning your models, and understanding how they work, 2nd Edition https://t.co/ZQaUQtwH4m #datascience #ad",Datascience__,1363637468180975619,"['datascience', 'ad']",2021-02-21 23:51:22+08:00,6,4,no images,['https://t.co/ZQaUQtwH4m']
30,"[Resource] A good article walking through the difference between #Normalize, #Standardize and #Rescale. 
@DataScienceDojo #DataScience
https://t.co/xelxsBXhd7",DrBushraAnjum,1363273135856832516,"['Normalize', 'Standardize', 'Rescale', 'DataScience']",2021-02-20 23:43:38+08:00,6,4,no images,['https://t.co/xelxsBXhd7']
31,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective #BI #BusinessIntelligence #DataScience https://t.co/7Mk8MLnnpe",DD_Bun_,1362914597666123782,"['BI', 'BusinessIntelligence', 'DataScience']",2021-02-19 23:58:56+08:00,5,4,no images,['https://t.co/7Mk8MLnnpe']
32,"#AI will be taking out the more mundane tasks. With implementing effective training to allow #employees to bring out their hidden skills that can't be replaced by AI.
https://t.co/QaBTk0tEqs
#DataScience #DataAnalytics #DigitalTransformation #tech #DeepLearning #MachineLearning https://t.co/dQP2zKGdG3",SadiqAlesia,1362549976560259072,"['AI', 'employees', 'DataScience', 'DataAnalytics', 'DigitalTransformation', 'tech', 'DeepLearning', 'MachineLearning']",2021-02-18 23:50:04+08:00,5,4,['http://pbs.twimg.com/media/Eui_-NDXUAA-bKu.jpg'],"['https://t.co/QaBTk0tEqs', 'https://t.co/dQP2zKGdG3']"
33,Mastering Azure Machine Learning: Perform large-scale end-to-end advanced machine learning in the cloud with Microsoft Azure Machine Learning https://t.co/uqpBmFEgha #datascience #ad,Datascience__,1364001196143489026,"['datascience', 'ad']",2021-02-22 23:56:41+08:00,5,1,no images,['https://t.co/uqpBmFEgha']
34,"#futuristic #3D display screen.  #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #apps #ecommerce https://t.co/5M81pEEvhd",Innovat78455398,1361826199840821250,"['futuristic', '3D', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'apps', 'ecommerce']",2021-02-16 23:54:02+08:00,5,1,no images,['https://t.co/5M81pEEvhd']
35,"Wheels gliding cars laterally. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #tire #ElectricVehicles https://t.co/U1bukCtx1P",Innovat78455398,1361824168166133763,"['DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'tire', 'ElectricVehicles']",2021-02-16 23:45:57+08:00,5,1,no images,['https://t.co/U1bukCtx1P']
36,"Reaction test before #formular1 #race. #DEVCommunity #Programming #IoT #IoTPL #AI
#100DaysOfCode #MachineLearning #Airdrop
#CloudComputing #Analytics #Serverless  
#cybersecurity #ArtificialIntelligence  #DataScience #5G    #innovation #Science #futureofwork #motorrace https://t.co/jiAabWdw76",Innovat78455398,1361825613955231752,"['formular1', 'race', 'DEVCommunity', 'Programming', 'IoT', 'IoTPL', 'AI', '100DaysOfCode', 'MachineLearning', 'Airdrop', 'CloudComputing', 'Analytics', 'Serverless', 'cybersecurity', 'ArtificialIntelligence', 'DataScience', '5G', 'innovation', 'Science', 'futureofwork', 'motorrace']",2021-02-16 23:51:42+08:00,4,4,no images,['https://t.co/jiAabWdw76']
37,"We have 1 cr ticket size for #Arjun520helicopter #ARJUN741MIRACLE resulted 60 percent cagr on margins investments  in last 3 years , those whonare interested can email missionarjun369@gmail.com for the #algorithms #System #DataScience trading with iifl @missionarjun369@gmail.com",MissionArjun,1363636601302126592,"['Arjun520helicopter', 'ARJUN741MIRACLE', 'algorithms', 'System', 'DataScience']",2021-02-21 23:47:55+08:00,4,2,no images,[]
38,Building Machine Learning Powered Applications: Going from Idea to Product https://t.co/ekyXmhRKal #datascience #ad,Datascience__,1363274239437078532,"['datascience', 'ad']",2021-02-20 23:48:01+08:00,4,2,no images,['https://t.co/ekyXmhRKal']
39,"#DataScience #DeepLearning #NeuralNetworks | How to use deep learning and build a neural network to tackle a tabular dataset that consists of both categorical and numerical variables? 

- use entity embeddings for categorical vars
- combine with numerical…https://t.co/stEhM6At5R",NigelTebbutt,1362913057844912132,"['DataScience', 'DeepLearning', 'NeuralNetworks']",2021-02-19 23:52:49+08:00,4,2,no images,['https://t.co/stEhM6At5R']
40,Help your team make data-driven decisions better by helping them gain considerable skill at analyzing regressions and qualitative #data. 🧑‍💻 Enroll them in our Intro to #DataScience today to reap the benefits of their skills tomorrow! ➡️ https://t.co/L3UVZnqkZq #Training,cybraryIT,1362187848301109248,"['data', 'DataScience', 'Training']",2021-02-17 23:51:05+08:00,4,2,no images,['https://t.co/L3UVZnqkZq']
41,"The 2021 Data Science Interview Report by Jay Feng #DataScience
   https://t.co/4bxLEcKB2u",noeliagorod,1362551422655545346,['DataScience'],2021-02-18 23:55:48+08:00,4,1,no images,['https://t.co/4bxLEcKB2u']
42,Interested in computerized adaptive assessments? Check out my latest post: https://t.co/dHWXLmjllX 📊🖥️🤓 #psychometrics #adaptivetesting #computerizedtesting #psychology #education #assessment #datascience #Rstats #anxiety #clinical #programming https://t.co/9j3HarfzKU,drokanbulut,1363273701970485248,"['psychometrics', 'adaptivetesting', 'computerizedtesting', 'psychology', 'education', 'assessment', 'datascience', 'Rstats', 'anxiety', 'clinical', 'programming']",2021-02-20 23:45:53+08:00,3,14,['http://pbs.twimg.com/tweet_video_thumb/EutRg0sUcAAwflq.jpg'],"['https://t.co/dHWXLmjllX', 'https://t.co/9j3HarfzKU']"
43,Pretty neat to see an @OReillyAI book already out covering fairness in #datascience and @AI (authored by Aileen Nielsen)! https://t.co/6ylUkhBYNp,atulbutte,1361825943027912706,['datascience'],2021-02-16 23:53:00+08:00,3,9,no images,['https://t.co/6ylUkhBYNp']
44,Sign up to sell models on Volant AI: The App Store of AI https://t.co/2l6PeKc5AA #datascience,DataAugmented,1362912589424955393,['datascience'],2021-02-19 23:50:57+08:00,3,3,no images,['https://t.co/2l6PeKc5AA']
45,"MA 2 Wk postitivity falls below 2%

https://t.co/1WToVdBsgx

mask, distance, wash hands

#COVID19 #python #datascience",serundeputy,1363636493500227587,"['COVID19', 'python', 'datascience']",2021-02-21 23:47:29+08:00,3,1,no images,['https://t.co/1WToVdBsgx']
46,Level up your entire team's Scala expertise without disruption #spark #datascience #bigdata #ml #ai #scala https://t.co/ckldmy4k4l,ScalaCourses,1363273508290199554,"['spark', 'datascience', 'bigdata', 'ml', 'ai', 'scala']",2021-02-20 23:45:07+08:00,3,1,['http://pbs.twimg.com/media/EutSBfVWQAIbl8G.png'],['https://t.co/ckldmy4k4l']
47,"As part of our initiative to promote diversity, inclusion, and the democratization of #DataScience, #ODSCEast offers a limited number of free and discounted scholarship passes. Apply here to be considered for one of our scholarship passes: https://t.co/iBUeZMhm26 https://t.co/ewyvEHJ9Ch",odsc,1363271465538322432,"['DataScience', 'ODSCEast']",2021-02-20 23:37:00+08:00,2,3,['http://pbs.twimg.com/media/EutQLDOXEAcKZK5.jpg'],"['https://t.co/iBUeZMhm26', 'https://t.co/ewyvEHJ9Ch']"
48,"R &amp; Python integration, private GitHub connection, repository &amp; library configuration, credentials management, etc. All these things need a good understanding of R's startup process.

https://t.co/6BdC8NhJf9

https://t.co/8WH6fANlk8

#RStats #DataScience #softwaredevelopment https://t.co/FsjaVHLh2L",PengChe69691907,1362547382647414784,"['RStats', 'DataScience', 'softwaredevelopment']",2021-02-18 23:39:45+08:00,2,2,['http://pbs.twimg.com/media/Eui9TJ4WQAAEfkm.jpg'],"['https://t.co/6BdC8NhJf9', 'https://t.co/8WH6fANlk8', 'https://t.co/FsjaVHLh2L']"
